연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2014,청룡영화상,일반(종합),한공주,이수진,,신인감독상,이수진
2014,청룡영화상,일반(종합),한공주,이수진,,여우주연상,천우희
2014,청룡영화상,일반(종합),해적: 바다로 간 산적,이석훈,,기술상,강종익
2014,청룡영화상,일반(종합),해무(海霧),심성보,,신인남우상,박유천
2014,청룡영화상,일반(종합),해무(海霧),심성보,,미술상,이하준
2014,두바이 국제영화제,일반(종합),해무(海霧),심성보,Cinema of the World,,
2014,청룡영화상,일반(종합),변호인,양우석,,최우수 작품상,
2014,청룡영화상,일반(종합),변호인,양우석,,여우조연상,김영애
2014,청룡영화상,일반(종합),변호인,양우석,,남우주연상,송강호
2014,청룡영화상,일반(종합),도희야,정주리,,신인여우상,김새론
2014,싱가포르 국제영화제,일반(종합),산다,박정범,Asian Feature Film Competition,특별언급-아시아 장편,박정범
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),10분,"박기용,이용승",,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),화장,임권택,,,
2014,싱가포르 국제영화제,일반(종합),안개마을,임권택,Tribute to IM Kwon-teak,,
2014,싱가포르 국제영화제,일반(종합),화장,임권택,Tribute to IM Kwon-teak,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),하녀,김기영,,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),자유의 언덕,홍상수,,,
2014,바하마 국제영화제,일반(종합),"충심, 소소",김정인,Shorts,,
2014,페스티벌 온 휠즈 영화제,일반(종합),삐 소리가 울리면,김경만,,,
2014,싱가포르 국제영화제,일반(종합),좋은 친구들,이도윤,Asian Vision,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),산다,김미례,,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),우아한 거짓말,이한,,,
2014,싱가포르 국제영화제,일반(종합),18: 우리들의 성장 느와르,한윤선,아시아 비전,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),청춘의 십자로,"김태용,안종화",,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),도희야,정주리,,,
2014,브리즈번 아시아퍼시픽 영화제,일반(종합),끝까지 간다,김성훈,,,
2014,싱가포르 국제영화제,일반(종합),만다라,임권택,Tribute to IM Kwon-teak,,
2014,싱가포르 국제영화제,일반(종합),일대일,김기덕,Asian Vision,,
2014,시퀀스 국제단편영화제,단편,연애놀이,정유미,Panorama - Voyage en Asie,,
2014,필마시아 영화제,일반(종합),싸이보그지만 괜찮아,박찬욱,,,
2014,필마시아 영화제,일반(종합),설국열차,봉준호,,,
2014,필마시아 영화제,일반(종합),화이: 괴물을 삼킨 아이,장준환,,,
2014,필마시아 영화제,일반(종합),친절한 금자씨,박찬욱,,,
2014,필마시아 영화제,일반(종합),박쥐,박찬욱,,,
2014,알레 키노 영 오디언스 영화제,청소년,한공주,이수진,경쟁,,
2014,필마시아 영화제,일반(종합),7번방의 선물,이환경,,,
2014,필마시아 영화제,일반(종합),관상,한재림,,,
2014,필마시아 영화제,일반(종합),우는 남자,이정범,,,
2014,필마시아 영화제,일반(종합),끝까지 간다,김성훈,,,
2014,시퀀스 국제단편영화제,단편,의자 위의 남자,정다희,Panorama - Voyage en Asie,,
2014,필마시아 영화제,일반(종합),올드보이,박찬욱,,,
2014,필마시아 영화제,일반(종합),해무(海霧),심성보,,,
2014,시퀀스 국제단편영화제,단편,집으로 오는 길,김한라,"Competition - Fiction Internationale #2, Panorama - Voyage en Aise",,
2014,필마시아 영화제,일반(종합),복수는 나의 것,박찬욱,,,
2014,아지알 청소년영화제,청소년,내 작은 동생,김소영,Bariq Short Films - ages 4+,,
2014,서울독립영화제,독립,디스크조각모음,황보새별,단편 경쟁 부문,,
2014,서울독립영화제,독립,아빠의 맛,김인선,단편 경쟁 부문,,
2014,서울독립영화제,독립,"용순, 열 여덟 번째 여름",신준,단편 경쟁 부문,,
2014,서울독립영화제,독립,굿바이,섹 알 마문,단편 경쟁 부문,,
2014,서울독립영화제,독립,"열아홉, 연주",안재홍,특별초청-단편,,
2014,서울독립영화제,독립,일어나,정승현,특별초청-단편,,
2014,서울독립영화제,독립,어젯밤에 연희가 날 더듬은 것 같은데,박혜민,특별초청-단편,,
2014,서울독립영화제,독립,마이 페어 웨딩,장희선,특별초청-장편,,
2014,서울독립영화제,독립,눈의 마음 : 슬픔이 우리를 데려가는 곳,김소영,특별초청-장편,,
2014,서울독립영화제,독립,쉰,박기용,특별초청-장편,,
2014,서울독립영화제,독립,조류인간,신연식,특별초청-장편,,
2014,서울독립영화제,독립,달에 부는 바람,이승준,특별초청-장편,,
2014,서울독립영화제,독립,들꽃,박석영,특별초청-장편,,
2014,서울독립영화제,독립,거리 속 작은 연못,이강길,특별초청-장편,,
2014,서울독립영화제,독립,붕괴,"문정현,이원우",특별초청-장편,,
2014,서울독립영화제,독립,이로 인해 그대는 죽지 않을 것이다,안건형,특별초청-장편,,
2014,서울독립영화제,독립,거짓말,김동명,특별초청-장편,,
2014,서울독립영화제,독립,그라운드의 이방인,김명준,특별초청-장편,,
2014,서울독립영화제,독립,서둘러 천천히,현영애,특별초청-장편,,
2014,서울독립영화제,독립,비치하트애솔,이난,특별초청-장편,,
2014,서울독립영화제,독립,자장가,원신연,특별전,,
2014,서울독립영화제,독립,희망이 없으면 불안도 없다,염정석,특별전,,
2014,서울독립영화제,독립,봄산에,이지행,특별전,,
2014,서울독립영화제,독립,포 더 피스 오브 올 맨카인드,이석훈,특별전,,
2014,서울독립영화제,독립,남자다운 수다,홍덕표,특별전,,
2014,서울독립영화제,독립,적의 사과,이수진,특별전,,
2014,서울독립영화제,독립,봄에 피어나다,정지연,특별전,,
2014,서울독립영화제,독립,히치하이킹,최진성,특별전,,
2014,서울독립영화제,독립,생산적 활동,오점균,특별전,,
2014,서울독립영화제,독립,광대버섯,염정석,특별전,,
2014,서울독립영화제,독립,샴 하드 로맨스,김정구,특별전,,
2014,서울독립영화제,독립,유년기의 끝,김재원,특별전,,
2014,서울독립영화제,독립,정현아,강준원,특별전,,
2014,서울독립영화제,독립,이렇게는 계속할 수 없어요.,윤성호,특별전,,
2014,서울독립영화제,독립,개를 키워봐서 알아요,이우정,특별전,,
2014,서울독립영화제,독립,체온,유상곤,특별전,,
2014,서울독립영화제,독립,바람이 분다,이진우,특별전,,
2014,서울독립영화제,독립,우중산책,임순례,특별전,,
2014,서울독립영화제,독립,배고픈 하루,김동현,특별전,,
2014,서울독립영화제,독립,조문,이정곤,단편 경쟁 부문,,
2014,서울독립영화제,독립,슬로우 라이프,안은호,단편 경쟁 부문,,
2014,서울독립영화제,독립,집에 오는 길,오상아,단편 경쟁 부문,,
2014,서울독립영화제,독립,클린 미,강상우,단편 경쟁 부문,,
2014,서울독립영화제,독립,Divorced,,단편 경쟁 부문,,
2014,서울독립영화제,독립,할 말은 거기 없었네,김상현,단편 경쟁 부문,,
2014,서울독립영화제,독립,소장님의 결혼,김혜정,특별초청,,
2014,서울독립영화제,독립,편지,이현정,단편 경쟁 부분,,
2014,서울독립영화제,독립,그림자들의 섬,김정근,장편 경쟁 부문,대상,김정근
2014,서울독립영화제,독립,꿈보다 해몽,이광국,장편 경쟁 부문,최우수작품상,이광국
2014,서울독립영화제,독립,만일의 세계,임대형,단편 경쟁 부문,우수작품상,임대형
2014,서울독립영화제,독립,남매,박근범,단편 경쟁 부문,독립스타상-배우부문,이상희
2014,서울독립영화제,독립,소셜포비아,홍석재,장편 경쟁 부문,독립스타상-배우부문,변요한
2014,서울독립영화제,독립,찬물샤워,김소성,단편 경쟁 부문,,
2014,서울독립영화제,독립,명령불복종 교사,서동일,장편 경쟁 부문,심사위원특별상,서동일
2014,서울독립영화제,독립,나는 중식이다,정중식,단편 경쟁 부문,심사위원특별상,정중식
2014,서울독립영화제,독립,친밀한 가족,윤다희,새로운 선택,새로운선택상,
2014,서울독립영화제,독립,메신저,손경수,단편 경쟁 부문,,
2014,서울독립영화제,독립,의자가 되는 법,손경화,새로운 선택,새로운시선상,
2014,서울독립영화제,독립,지나가는 사람들,김경만,장편 경쟁 부문,독불장군상,
2014,서울독립영화제,독립,소셜포비아,홍석재,,관객상,홍석재
2014,서울독립영화제,독립,4학년 보경이,이옥섭,단편 경쟁 부문,관객상,이옥섭
2014,서울독립영화제,독립,위로공단,임흥순,장편 경쟁 부문,심사위원특별언급,임흥순
2014,서울독립영화제,독립,한여름의 판타지아,장건재,장편 경쟁 부문,심사위원특별언급,장건재
2014,서울독립영화제,독립,허들,박성진,단편 경쟁 부문,,
2014,서울독립영화제,독립,차가운 밤에,서형원,단편 경쟁 부문,,
2014,서울독립영화제,독립,높이뛰기,김진유,단편 경쟁 부문,,
2014,서울독립영화제,독립,단발머리,유민영,단편 경쟁 부문,,
2014,서울독립영화제,독립,알 수 없는 슬픔이 있어,류무선,단편 경쟁 부문,,
2014,서울독립영화제,독립,의자 위의 남자,정다희,단편 경쟁 부문,,
2014,서울독립영화제,독립,죽거나 혹은 나쁘거나,류승완,특별전,,
2014,서울독립영화제,독립,내가 했습니다,정해성,단편 경쟁 부문,,
2014,서울독립영화제,독립,오늘영화,"강경태,이옥섭,윤성호,구교환",개막작,,
2014,서울독립영화제,독립,고등어,문인수,단편 경쟁 부문,,
2014,서울독립영화제,독립,여배우,문소리,특별초청-단편,,
2014,서울독립영화제,독립,결혼전야,이란희,특별초청-단편,,
2014,서울독립영화제,독립,탈리타쿰,박현영,새로운 선택,,
2014,서울독립영화제,독립,위로공단 특별판,임흥순,장편 경쟁 부문,,
2014,서울독립영화제,독립,먹이,김보영,특별초청-단편,,
2014,서울독립영화제,독립,반짝이는 박수 소리,이길보라,새로운 선택,,
2014,서울독립영화제,독립,산다,박정범,특별초청-장편,,
2014,서울독립영화제,독립,유예기간,"기진,김경묵",특별초청-장편,,
2014,서울독립영화제,독립,소셜포비아,홍석재,,독립스타상-배우부문,변요한
2014,서울독립영화제,독립,소풍,송일곤,특별전,,
2014,서울독립영화제,독립,사원증,,단편 경쟁 부문,,
2014,서울독립영화제,독립,담피소,박인희,단편 경쟁 부문,,
2014,서울독립영화제,독립,흰둥이,정시영,단편 경쟁 부문,,
2014,서울독립영화제,독립,호산나,나영길,단편 경쟁 부문,열혈스태프상 (김현아),
2014,서울독립영화제,독립,아무도 겨레에 대해 너무 많이 알 수는 없다,,단편 경쟁 부문,,
2014,서울독립영화제,독립,어지러운 서로의 근심,조성균,단편 경쟁 부문,,
2014,서울독립영화제,독립,디지털 랜드스케이핑,고상석,단편 경쟁 부문,,
2014,서울독립영화제,독립,애타는 마음,소준문,단편 경쟁 부문,,
2014,서울독립영화제,독립,아카이브의 유령들,김종관,특별초청-단편,,
2014,서울독립영화제,독립,어느 날 갑자기,유지영,단편 경쟁 부문,,
2014,서울독립영화제,독립,미성년,이경섭,장편 경쟁 부문,,
2014,서울독립영화제,독립,그들이 죽었다,백재호,장편 경쟁 부문,,
2014,서울독립영화제,독립,똘,이은영,장편 경쟁 부문,,
2014,서울독립영화제,독립,밀양 아리랑,박배일,장편 경쟁 부문,,
2014,서울독립영화제,독립,풍진,이현빈,새로운 선택,,
2014,서울독립영화제,독립,더 파이트,이두훈,새로운 선택,,
2014,서울독립영화제,독립,표정들,양시모,새로운 선택,,
2014,서울독립영화제,독립,캐릭터 충돌의 궤적 읽기,"손영모,백현상",새로운 선택,,
2014,서울독립영화제,독립,죄악의 나날,김예원,새로운 선택,,
2014,서울독립영화제,독립,롤러블레이드,임승미,새로운 선택,,
2014,서울독립영화제,독립,팡이요괴,박천규,새로운 선택,,
2014,서울독립영화제,독립,몽테뉴와 함께 춤을,이은지,새로운 선택,,
2014,서울독립영화제,독립,창백한 얼굴들,허범욱,새로운 선택,,
2014,서울독립영화제,독립,영화인의 외모에 관한 고찰,김종재,새로운 선택,,
2014,서울독립영화제,독립,주(酒)는 마음,정재웅,특별초청,,
2014,서울독립영화제,독립,자전거 도둑,민용근,특별초청,,
2014,서울독립영화제,독립,소월길,신종훈,특별초청,,
2014,서울독립영화제,독립,다정하게 바삭바삭,장영선,특별초청-단편,,
2014,서울독립영화제,독립,하얀 자전거,백수장,특별초청-단편,,
2014,서울독립영화제,독립,잭보이,강원,특별초청-단편,,
2014,서울독립영화제,독립,그 밤의 술 맛,남연우,특별초청-단편,,
2014,서울독립영화제,독립,악심,이성강,특별초청-단편,,
2014,대전독립영화제,일반(종합),날 받은 놈,이승욱,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),불청객,강민석,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),그날 밤,최기윤,한국독립영화 현재 진행형,,
2014,대전독립영화제,일반(종합),소나기,오성호,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),이상한 나라의 김민수,심찬양,초청작,,
2014,대전독립영화제,일반(종합),엄마의 사연첩,고동선,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),마트 옆 시장,김대황,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),현재에 산다,김민지,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),참관 수업,임종우,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),반짝이는 박수 소리,이길보라,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),소년을 위로해 줘,강송연,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),밥 그릇,복운석,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),일등급이다,이정호,한국독립영화 현재 진행형,,
2014,대전독립영화제,일반(종합),라오스,임정환,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),"전봇대, 당신",이진우,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),이상한 나라의 김민수,심찬양,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),담피소,박인희,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),"새벽, 국경에서",배기원,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),아쇼크,장우진,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),신들린 연기,"이정원,문인대",연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),4학년 보경이,이옥섭,한국독립영화 현재 진행형,,
2014,대전독립영화제,일반(종합),고양이들,서하연,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),대학탐방,심형섭,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),왜 독립영화 감독들은 DVD를 주지 않는가?,구교환,초청작,,
2014,대전독립영화제,일반(종합),다 끝난 일,배은혜,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),마스터,박지은,일반/대학 경쟁섹션,,
2014,여성영화인축제,일반(종합),"자, 이제 댄스타임",조세영,,다큐멘터리상,조세영
2014,여성영화인축제,일반(종합),끝까지 간다,김성훈,,기술상,오소라
2014,여성영화인축제,일반(종합),도희야,정주리,,감독상,정주리
2014,여성영화인축제,일반(종합),수상한 그녀,황동혁,,프로듀서상,임지영
2014,대전독립영화제,일반(종합),겨울 영화,김지혜,일반/대학 경쟁섹션,,
2014,대전독립영화제,일반(종합),그녀의 애인,조미혜,연대와 유대의 초대,,
2014,대전독립영화제,일반(종합),만일의 세계,임대형,초청작,,
2014,부산영화평론가협회상,일반(종합),스톤,조세래,,심사위원특별상,
2014,부산영화평론가협회상,일반(종합),잉투기,엄태화,,신인여자연기자상,류혜영
2014,부산영화평론가협회상,일반(종합),레바논 감정,정영헌,,신인감독상,정영헌
2014,부산영화평론가협회상,일반(종합),군도: 민란의 시대,윤종빈,,남자연기자상,이경영
2014,부산영화평론가협회상,일반(종합),끝까지 간다,김성훈,,각본상,김성훈
2014,부산영화평론가협회상,일반(종합),경주,장률,,기술상,조영직
2014,부산영화평론가협회상,일반(종합),해무(海霧),심성보,,신인남우상,박유천
2014,부산영화평론가협회상,일반(종합),해무(海霧),심성보,,신인감독상,심성보
2014,여성영화인축제,일반(종합),한공주,이수진,,연기상,천우희
2014,여성영화인축제,일반(종합),카트,부지영,,올해의 여성영화인상,염정아
2014,낭뜨 3대륙 영화제,일반(종합),경주,장률,Competition,,
2014,암스테르담 국제다큐멘터리영화제,다큐,달에 부는 바람,이승준,장편경쟁,,
2014,마르델플라타 국제영화제,일반(종합),산다,박정범,International Competition,오브라 씨네 배급상,박정범
2014,암스테르담 국제다큐멘터리영화제,다큐,삐 소리가 울리면,김경만,Paradocs,,
2014,인도 국제영화제,일반(종합),콘돌은 날아간다,전수일,Retrospective Section,,
2014,마르델플라타 국제영화제,일반(종합),산다,박정범,International Competition,남우주연상,박정범
2014,마르델플라타 국제영화제,일반(종합),경주,장률,Auteurs,,
2014,도쿄 필맥스,일반(종합),도희야,정주리,TOKYO FILMeX Competition,,
2014,도쿄 필맥스,일반(종합),일대일,김기덕,Special Screenings,,
2014,마르델플라타 국제영화제,일반(종합),해무(海霧),심성보,Auteurs,,
2014,마르델플라타 국제영화제,일반(종합),자유의 언덕,홍상수,Auteurs,,
2014,도쿄 필맥스,일반(종합),산다,박정범,TOKYO FILMeX Competition,,
2014,대만 금마장 영화제,일반(종합),경주,장률,Asian Window,,
2014,대만 금마장 영화제,일반(종합),도희야,정주리,L.G.B.T.,,
2014,대만 금마장 영화제,일반(종합),자유 낙하,기요로기 폴피,Another View,,
2014,대만 금마장 영화제,일반(종합),한공주,이수진,New Waves,,
2014,대만 금마장 영화제,일반(종합),더 테너 리리코 스핀토,김상만,Asian Window,,
2014,판시네 - 말라가 판타스틱영화제,판타지,표적,창,Top Secret,,
2014,대만 금마장 영화제,일반(종합),일대일,김기덕,Master Class,,
2014,강릉인권영화제,일반(종합),미디어로 행동하라 in 삼척,"김희봉,송이",특별상영작,,
2014,뉴욕 한국영화제,일반(종합),경주,장률,,,
2014,바르셀로나 독립영화제,독립,의자 위의 남자,정다희,Official Sections,,
2014,강릉인권영화제,일반(종합),밀양 아리랑,박배일,초청작,,
2014,인천인권영화제,일반(종합),내가 처한 연극,김성균,,,
2014,강릉인권영화제,일반(종합),후쿠시마의 미래,이홍기,초청작,,
2014,오즈영화제,일반(종합),체어맨,김후중,Competition,,
2014,오즈영화제,일반(종합),놀랍도록 줄어든 사나이,김백,TATAMISHOT,,
2014,강릉인권영화제,일반(종합),니가 필요해,김수목,개막작,,
2014,강릉인권영화제,일반(종합),잡식가족의 딜레마,황윤,폐막작,,
2014,빌바오 국제다큐멘터리&단편영화제,일반(종합),팡이요괴,박천규,OFFICIAL SELECTION / INTERNATIONAL COMPETITION 7,GRAN PREMIO DEL FESTIVAL DE BILBAO,
2014,빌바오 국제다큐멘터리&단편영화제,일반(종합),의자 위의 남자,정다희,OFFICIAL SELECTION / INTERNATIONAL COMPETITION 7,,
2014,파이브 플레이버스 영화제,일반(종합),"좋은 놈, 나쁜 놈, 이상한 놈",김지운,Wild Wild East,,
2014,파이브 플레이버스 영화제,일반(종합),야간비행,이송희일,New Asian Cinema,,
2014,리즈 국제영화제,일반(종합),우리별 일호와 얼룩소,장형윤,Fanomenon,,
2014,파이브 플레이버스 영화제,일반(종합),고진감래,"박찬욱,박찬경",Appetizers 2014,,
2014,파이브 플레이버스 영화제,일반(종합),하이힐,장진,Special Screenings,,
2014,파이브 플레이버스 영화제,일반(종합),"좋은 놈, 나쁜 놈, 이상한 놈",김지운,Appetizers 2014,,
2014,리즈 국제영화제,일반(종합),끝까지 간다,김성훈,Fanomenon,,
2014,리즈 국제영화제,일반(종합),자유 낙하,기요로기 폴피,Official Selection,,
2014,리즈 국제영화제,일반(종합),아빠가 필요해,장형윤,Fanomenon,,
2014,파이브 플레이버스 영화제,일반(종합),야간비행,이송희일,Focus: Queer Asia,,
2014,토론토 릴 아시안 영화제,일반(종합),"충심, 소소",김정인,"Shorts Presentation, Youth Presentation",,
2014,인터필름 - 베를린 국제단편영화제,단편,디스크조각모음,황보새별,International Competition(Animated 2: Mind Trips),,
2014,스톡홀름 국제영화제,일반(종합),신의 한 수,조범구,Asian Images,,
2014,서울배리어프리영화제,일반(종합),변호인,양우석,,,
2014,서울배리어프리영화제,일반(종합),반짝반짝 두근두근,김태균,개막작,,
2014,서울배리어프리영화제,일반(종합),군도: 민란의 시대,윤종빈,폐막작,,
2014,스톡홀름 국제영화제,일반(종합),야간비행,이송희일,Asian Images,,
2014,인터필름 - 베를린 국제단편영화제,단편,소년병,정지연,Delicacies(Queer Fever),,
2014,서울배리어프리영화제,일반(종합),수상한 그녀,황동혁,,,
2014,토론토 릴 아시안 영화제,일반(종합),만신,박찬경,Feature Presentation,,
2014,서울배리어프리영화제,일반(종합),신촌좀비만화,"김태용,류승완,한지승",,,
2014,인터필름 - 베를린 국제단편영화제,단편,의자 위의 남자,정다희,International Competition(Animated 2: Mind Trips),,
2014,스톡홀름 국제영화제,일반(종합),끝까지 간다,김성훈,Asian Images,,
2014,스톡홀름 국제영화제,일반(종합),자유의 언덕,홍상수,Asian Images,,
2014,스톡홀름 국제영화제,일반(종합),화장,임권택,Asian Images,,
2014,리스본 & 신트라 영화제,일반(종합),자유의 언덕,홍상수,,,
2014,스톡홀름 국제영화제,일반(종합),해무(海霧),심성보,Asian Images,,
2014,오스틴 아시안 아메리칸 영화제,일반(종합),카트,부지영,Features,Audience Award,부지영
2014,토론토 릴 아시안 영화제,일반(종합),잡을 수 없는 눈 이야기,박민하,Shorts Presentation,,
2014,인터필름 - 베를린 국제단편영화제,단편,바람이 지나는 길,김주임,International Competition(Animated 1: On the Run),,
2014,인터필름 - 베를린 국제단편영화제,단편,흉내,김보영,Eject Competition(eject XVII - the long night of odd films),,
2014,스톡홀름 국제영화제,일반(종합),도희야,정주리,"Face2Face, Competition",Best First Film,정주리
2014,스톡홀름 국제영화제,일반(종합),의자 위의 남자,정다희,Short Film Competition,,
2014,대한민국청소년영화제,청소년,사형극장,황규일,,장려상,황규일
2014,토론토 릴 아시안 영화제,일반(종합),지슬 - 끝나지 않은 세월2,오멸,Special Projects,,
2014,헝가리 한국영화제,일반(종합),시,이창동,,,
2014,헝가리 한국영화제,일반(종합),해무(海霧),심성보,,,
2014,헝가리 한국영화제,일반(종합),롤러블레이드,임승미,,,
2014,헝가리 한국영화제,일반(종합),된장,윤태식,,,
2014,헝가리 한국영화제,일반(종합),어떤 시선,"민용근,박정범,신아가,이상철",,,
2014,헝가리 한국영화제,일반(종합),얼어붙은 땅,김태용,,,
2014,헝가리 한국영화제,일반(종합),베를린,류승완,,,
2014,헝가리 한국영화제,일반(종합),"혜화, 동",민용근,,,
2014,헝가리 한국영화제,일반(종합),도시의 밤,김태용,,,
2014,헝가리 한국영화제,일반(종합),다른나라에서,홍상수,,,
2014,헝가리 한국영화제,일반(종합),말하는 건축가,정재은,,,
2014,헝가리 한국영화제,일반(종합),아저씨,이정범,,,
2014,헝가리 한국영화제,일반(종합),강선장,원호연,,,
2014,헝가리 한국영화제,일반(종합),은하해방전선,윤성호,,,
2014,헝가리 한국영화제,일반(종합),인어 공주,박흥식,,,
2014,헝가리 한국영화제,일반(종합),써니,강형철,,,
2014,헝가리 한국영화제,일반(종합),고지전,장훈,,,
