연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2019,블랙마리아 영화제,기타,블랙독,신우석,Narrative,Jury's Citation,신우석
2019,앵커리지 국제영화제,일반(종합),화성 가는 길,조지훈,SHORTS: Love & Pain,,
2019,아바나 국제영화제,일반(종합),기생충,봉준호,Finery,,
2019,블랙마리아 영화제,기타,파슬리 소녀,노영미,Experimental,Director's Choice,노영미
2019,전주단편영화제,일반(종합),미주꺼햄버거,김미림,일반부문,전주부채상,김미림
2019,전주단편영화제,일반(종합),공,김해리,일반부문,전주풍남문상,김해리
2019,케랄라 국제영화제,일반(종합),기생충,봉준호,World Cinema,,
2019,부산영화평론가협회상,일반(종합),김군,강상우,,신인감독상,강상우
2019,부산영화평론가협회상,일반(종합),강변호텔,홍상수,,남자연기자상,기주봉
2019,부산영화평론가협회상,일반(종합),강변호텔,홍상수,,대상,홍상수
2019,케랄라 국제영화제,일반(종합),버닝,이창동,World Cinema,,
2019,부산영화평론가협회상,일반(종합),엑시트,이상근,,신인감독상,이상근
2019,부산영화평론가협회상,일반(종합),기생충,봉준호,,여자연기자상,이정은
2019,부산영화평론가협회상,일반(종합),한강에게,박근영,,신인연기자상,강진아
2019,부산영화평론가협회상,일반(종합),이월,김중현,,신인연기자상,조민경
2019,부산영화평론가협회상,일반(종합),벌새,김보라,,기술상,강국현
2019,부산영화평론가협회상,일반(종합),얼굴들,이강현,,심사위원특별상,이강현
2019,광저우 국제다큐멘터리영화제,다큐,노무현과 바보들,김재희,Documentary Feature,,
2019,광저우 국제다큐멘터리영화제,다큐,밥정,박혜령,Documentary Feature,,
2019,디렉터스 컷 어워즈,일반(종합),기생충,봉준호,,올해의 각본상,봉준호
2019,디렉터스 컷 어워즈,일반(종합),기생충,봉준호,,올해의 각본상,한진원
2019,디렉터스 컷 어워즈,일반(종합),기생충,봉준호,,올해의 감독상,봉준호
2019,디렉터스 컷 어워즈,일반(종합),미쓰백,이지원,,올해의 여자배우상,한지민
2019,디렉터스 컷 어워즈,일반(종합),벌새,김보라,,올해의 새로운 여자배우상,박지후
2019,디렉터스 컷 어워즈,일반(종합),벌새,김보라,,올해의 비전상,김보라
2019,디렉터스 컷 어워즈,일반(종합),벌새,김보라,,올해의 신인감독상,김보라
2019,누아르 인 페스티벌,호러/스릴러,비스트,이정호,Film in Concorso,,
2019,디렉터스 컷 어워즈,일반(종합),기생충,봉준호,,올해의 남자배우상,송강호
2019,디렉터스 컷 어워즈,일반(종합),기생충,봉준호,,올해의 새로운 남자배우상,박명훈
2019,마카오 국제영화제,일반(종합),엑시트,이상근,,아시안 스타즈업 넥스트 어워즈,임윤아
2019,마카오 국제영화제,일반(종합),선물,허진호,Special Presentations,,
2019,마카오 국제영화제,일반(종합),기생충,봉준호,,Asian Blockbuster Film 2019,봉준호
2019,광주독립영화제,일반(종합),해미를 찾아서,"허지은,이경호",단편극영화 신작선,,
2019,광주독립영화제,일반(종합),창진이 마음,궁유정,단편극영화 초청,,
2019,광주독립영화제,일반(종합),봄밤,윤대원,단편극영화 초청,,
2019,광주독립영화제,일반(종합),당신은 안드로이드입니까,유명상,단편극영화 신작선,,
2019,광주독립영화제,일반(종합),너는 결코 서둘지 말라,김미영,독립장편 초청,,
2019,광주독립영화제,일반(종합),극장에서 한 생각.,정가영,배우 초청전 : 이태경,,
2019,광주독립영화제,일반(종합),레오,이덕찬,단편극영화 초청,,
2019,알레 키노 영 오디언스 영화제,청소년,벌새,김보라,경쟁,MARCIN - Feature Film,김보라
2019,런던 국제애니메이션영화제,애니,레버,김보영,International Competition,,
2019,광주독립영화제,일반(종합),작은 빛,조민재,독립장편 초청,,
2019,LA 영화비평가협회상,일반(종합),기생충,봉준호,,Best Supporting Actor,송강호
2019,LA 영화비평가협회상,일반(종합),기생충,봉준호,,Best Director,봉준호
2019,LA 영화비평가협회상,일반(종합),기생충,봉준호,,Best Picture,봉준호
2019,광주독립영화제,일반(종합),열두번째 인턴,신윤호,단편극영화 초청,,
2019,광주독립영화제,일반(종합),어쩌다 10년,"정나라,이순학",다큐멘터리 신작선,,
2019,광주독립영화제,일반(종합),임신한 나무와 도깨비,"김동령,박경태",독립장편 초청,,
2019,광주독립영화제,일반(종합),안부,진성문,단편극영화 초청,,
2019,광주독립영화제,일반(종합),그녀의 속도,한여울,단편극영화 초청,,
2019,런던 국제애니메이션영화제,애니,토요일다세대주택,전승배,Marvellous Animation for 8-15 year-olds,,
2019,광주독립영화제,일반(종합),우린같이 영화를보고 소설을읽어,이연철,단편극영화 초청,,
2019,광주독립영화제,일반(종합),풀 하우스,강동인,단편극영화 초청,,
2019,광주독립영화제,일반(종합),날씨가 좋아서,박은경,단편극영화 초청,,
2019,광주독립영화제,일반(종합),그러려니,원하라,배우 초청전 : 이태경,,
2019,광주독립영화제,일반(종합),안나,제정모,배우 초청전 : 이태경,,
2019,광주독립영화제,일반(종합),양,나영길,단편극영화 초청,,
2019,광주독립영화제,일반(종합),갓건담,이준섭,단편극영화 초청,,
2019,런던 국제애니메이션영화제,애니,움직임의 사전,정다희,International Competition,,
2019,광주독립영화제,일반(종합),눈치돌기,김현,단편극영화 초청,,
2019,광주독립영화제,일반(종합),나머지 공부,정대웅,단편극영화 초청,,
2019,광주독립영화제,일반(종합),정원씨,이다영,단편극영화 초청,,
2019,광주독립영화제,일반(종합),왜냐하면 오늘 사랑니를 뽑았잖아요,루돌프 한,단편극영화 초청,,
2019,올림피아 국제아동청소년영화제,청소년,토요일다세대주택,전승배,Competition,,
2019,엑상프로방스 국제단편영화제,단편,토요일다세대주택,전승배,Elementary Court,,
2019,올림피아 국제아동청소년영화제,청소년,선희와 슬기,박영주,Competition,,
2019,엑상프로방스 국제단편영화제,단편,나와 함께 블루스를,이한종,Night of the Court,,
2019,마라케시 국제영화제,일반(종합),흩어진 밤,"김솔,이지형",Competition,,
2019,마라케시 국제영화제,일반(종합),설국열차,봉준호,JEMAA EL FNA SQUARE,,
2019,강릉인권영화제,일반(종합),이상동몽,"김건영,권영하",초청작,,
2019,서울독립영화제,독립,웰컴 투 X-월드,한태의,새로운 선택 - 장편,새로운시선상,한태의
2019,서울독립영화제,독립,남매의 여름밤,윤단비,새로운 선택 - 장편,새로운선택상,윤단비
2019,서울독립영화제,독립,상주,차정윤,새로운 선택 - 단편,특별언급,차정윤
2019,서울독립영화제,독립,찬실이는 복도 많지,김초희,본선경쟁 - 장편,관객상,김초희
2019,서울독립영화제,독립,증발,김성민,본선경쟁 - 장편,최우수장편상,김성민
2019,서울독립영화제,독립,임신한 나무와 도깨비,"김동령,박경태",본선경쟁 - 장편,집행위원회특별상,박경태
2019,서울독립영화제,독립,임신한 나무와 도깨비,"김동령,박경태",본선경쟁 - 장편,집행위원회특별상,김동령
2019,서울독립영화제,독립,우리는 매일매일,강유가람,본선경쟁 - 장편,독불장군상,강유가람
2019,서울독립영화제,독립,우리는 매일매일,강유가람,본선경쟁 - 장편,심사위원상,강유가람
2019,서울독립영화제,독립,야구소녀,최윤태,본선경쟁 - 장편,독립스타상,이주영
2019,서울독립영화제,독립,창진이 마음,궁유정,본선경쟁 - 단편,관객상,궁유정
2019,서울독립영화제,독립,창진이 마음,궁유정,본선경쟁 - 단편,열혈스태프상,조영천
2019,서울독립영화제,독립,입문반,김현정,본선경쟁 - 단편,독립스타상,한혜지
2019,서울독립영화제,독립,입문반,김현정,본선경쟁 - 단편,대상,김현정
2019,서울독립영화제,독립,아니 감독님 생각을 해보세요,하나,본선경쟁 - 단편,특별언급,하나
2019,서울독립영화제,독립,누구는 알고 누구는 모르는,배꽃나래,본선경쟁 - 단편,최우수단편상,배꽃나래
2019,서울독립영화제,독립,이장,정승오,새로운 선택 - 장편,,
2019,서울독립영화제,독립,서정의 세계,김수로,특별초청 - 단편,,
2019,서울독립영화제,독립,겨울환상,김소영,특별기획,,
2019,서울독립영화제,독립,젖꼭지,김용승,특별초청 - 단편,,
2019,서울독립영화제,독립,경주의 진실,유진선,특별초청 - 단편,,
2019,서울독립영화제,독립,세마리,이옥섭,특별초청 - 단편,,
2019,서울독립영화제,독립,K대_OO닮음_93년생.avi,정혜원,새로운 선택 - 단편,,
2019,서울독립영화제,독립,과거에서 온 옥수수,이채,새로운 선택 - 단편,,
2019,서울독립영화제,독립,유월,Beff,특별초청 - 단편,,
2019,서울독립영화제,독립,어서오시게스트하우스,심요한,특별초청 - 장편,,
2019,서울독립영화제,독립,탈날 탈,서보형,특별초청 - 단편,,
2019,서울독립영화제,독립,팡파레,이돈구,특별초청 - 장편,,
2019,서울독립영화제,독립,종이접기 튜토리얼,최희현,본선경쟁 - 단편,,
2019,서울독립영화제,독립,안부,진성문,특별초청 - 단편,,
2019,서울독립영화제,독립,그래서 우리는 춤을 추고,문혜준,본선경쟁 - 단편,,
2019,서울독립영화제,독립,"어머니, 당신의 아들",이상인,특별기획,,
2019,서울독립영화제,독립,죽은 민영이의 장례식,홍석영,새로운 선택 - 단편,,
2019,서울독립영화제,독립,이름에게,주현숙,특별초청 - 장편,,
2019,서울독립영화제,독립,영화로운 나날,이상덕,특별초청 - 장편,,
2019,서울독립영화제,독립,령희,연제광,특별초청 - 단편,,
2019,서울독립영화제,독립,모래,김경래,본선경쟁 - 단편,,
2019,서울독립영화제,독립,그림자꽃,이승준,특별초청 - 장편,,
2019,서울독립영화제,독립,냉장고 속의 아빠,정인혁,본선경쟁 - 단편,,
2019,서울독립영화제,독립,그녀의 문제와 불꽃,송진욱,본선경쟁 - 단편,,
2019,서울독립영화제,독립,안느 체크소위코프와 일곱 편의 영화들,유영주,새로운 선택 - 단편,,
2019,서울독립영화제,독립,한 도시 이야기,이재용,특별초청 - 단편,,
2019,서울독립영화제,독립,포 세일,이용섭,특별초청 - 단편,,
2019,서울독립영화제,독립,에듀케이션,김덕중,본선경쟁 - 장편,,
2019,서울독립영화제,독립,이사 가는 날,홍대영,특별초청 - 단편,,
2019,서울독립영화제,독립,이 세상에 없는,박정범,특별초청 - 장편,,
2019,서울독립영화제,독립,감자,김정민,새로운 선택 - 단편,,
2019,서울독립영화제,독립,마스코트,김리하,본선경쟁 - 단편,,
2019,서울독립영화제,독립,붕붕,정석주,본선경쟁 - 단편,,
2019,서울독립영화제,독립,무기들의 시간,허건,특별초청 - 단편,,
2019,서울독립영화제,독립,국풍,,특별기획,,
2019,서울독립영화제,독립,여름날,오정석,본선경쟁 - 장편,,
2019,서울독립영화제,독립,별들은 속삭인다,여선화,특별초청 - 단편,,
2019,서울독립영화제,독립,박미숙 죽기로 결심하다.,윤미영,특별초청 - 단편,,
2019,서울독립영화제,독립,유빙,김혜진,특별초청 - 단편,,
2019,서울독립영화제,독립,레버,김보영,특별초청 - 단편,,
2019,서울독립영화제,독립,아빠가 가정폭력으로 신고 됐다,홍연이,본선경쟁 - 단편,,
2019,서울독립영화제,독립,고양이 집사,이희섭,특별초청 - 장편,,
2019,서울독립영화제,독립,움직임의 사전,정다희,본선경쟁 - 단편,,
2019,서울독립영화제,독립,스네일 맨,박재범,새로운 선택 - 단편,,
2019,서울독립영화제,독립,박강아름 결혼하다,박강아름,특별초청 - 장편,,
2019,서울독립영화제,독립,젊은이의 양지,신수원,특별초청 - 장편,,
2019,푸와티에 국제학생영화제,일반(종합),나의 새라씨,김덕근,International Selection - Short Films,,
2019,서울독립영화제,독립,나는 사람 때문에 울어본 적이 없다,한유원,본선경쟁 - 단편,,
2019,서울독립영화제,독립,손과 날개,변성빈,특별초청 - 단편,,
2019,서울독립영화제,독립,빈 집,김예지,새로운 선택 - 단편,,
2019,서울독립영화제,독립,돌아서 제자리로,황지은,새로운 선택 - 장편,,
2019,서울독립영화제,독립,하트,정가영,특별초청 - 장편,,
2019,서울독립영화제,독립,욕창,심혜정,특별초청 - 장편,,
2019,서울독립영화제,독립,서울 7000,"김홍준,황주호",특별기획,,
2019,서울독립영화제,독립,바람의 언덕,박석영,본선경쟁 - 장편,,
2019,서울독립영화제,독립,준하의 행성,홍형숙,특별초청 - 장편,,
2019,서울독립영화제,독립,우리는 얼마나 많은 개미들을 죽였는가?,박건,본선경쟁 - 단편,,
2019,서울독립영화제,독립,자리,김호,특별초청 - 단편,,
2019,서울독립영화제,독립,모아쓴일기,장태구,본선경쟁 - 장편,,
2019,서울독립영화제,독립,작은 풀에도 이름 있으니,김소영,특별기획,,
2019,서울독립영화제,독립,푸른 진혼곡,김소영,특별기획,,
2019,서울독립영화제,독립,애국자 게임 2 - 지록위마,경순,특별초청 - 장편,,
2019,서울독립영화제,독립,종이꽃,고훈,특별초청 - 장편,,
2019,서울독립영화제,독립,81,박송희,본선경쟁 - 단편,,
2019,서울독립영화제,독립,언더그라운드,김정근,특별초청 - 장편,,
2019,서울독립영화제,독립,닫힌 교문을 열며,이재구,특별기획,,
2019,서울독립영화제,독립,나는 사자다,송주원,본선경쟁 - 단편,,
2019,서울독립영화제,독립,낙과,양재준,특별초청 - 단편,,
2019,서울독립영화제,독립,시계방향 문랩스,서원태,특별초청 - 단편,,
2019,서울독립영화제,독립,당신의 사월,주현숙,특별초청 - 장편,,
2019,서울독립영화제,독립,"그곳, 날씨는",이원우,특별초청 - 장편,,
2019,서울독립영화제,독립,오! 꿈의 나라,"이은,장동홍,장윤현",특별기획,,
2019,서울독립영화제,독립,우리집 컵이 깨지고 있다,김연주,본선경쟁 - 단편,,
2019,서울독립영화제,독립,갓건담,이준섭,본선경쟁 - 단편,,
2019,서울독립영화제,독립,99년식,이홍래,새로운 선택 - 단편,,
2019,서울독립영화제,독립,우린같이 영화를보고 소설을읽어,이연철,특별초청 - 단편,,
2019,서울독립영화제,독립,비밀의 정원,박선주,새로운 선택 - 장편,,
2019,서울독립영화제,독립,"설악, 산양의 땅 사람들",이강길,특별초청 - 장편,,
2019,서울독립영화제,독립,요요현상,고두현,새로운 선택 - 장편,,
2019,서울독립영화제,독립,차대리,김진화,새로운 선택 - 단편,,
2019,서울독립영화제,독립,기대주,김선경,본선경쟁 - 단편,,
2019,서울독립영화제,독립,갈라파고스,허범욱,특별초청 - 단편,,
2019,서울독립영화제,독립,지리멸렬,봉준호,특별기획,,
2019,서울독립영화제,독립,관계의 가나다에 있는 우리는,이인의,새로운 선택 - 장편,,
2019,서울독립영화제,독립,털보,강물결,본선경쟁 - 단편,,
2019,서울독립영화제,독립,69세,임선애,특별초청 - 장편,,
2019,서울독립영화제,독립,모스크바 닭도리탕,오재형,특별초청 - 단편,,
2019,서울독립영화제,독립,죽음의 상인,전진규,특별초청 - 단편,,
2019,서울독립영화제,독립,후쿠오카,장률,개막작,,
2019,서울독립영화제,독립,나의 정원,원태웅,본선경쟁 - 장편,,
2019,서울독립영화제,독립,윤성,"김용삼,김영환",특별초청 - 단편,,
2019,서울독립영화제,독립,할머니의 외출,장병기,특별초청 - 장편,,
2019,서울독립영화제,독립,이것은 다큐멘터리가 아니다 2,"박홍열,황다은",특별초청 - 장편,,
2019,서울독립영화제,독립,밤의 침묵,이승현,새로운 선택 - 단편,,
2019,서울독립영화제,독립,프랑스여자,김희정,특별초청 - 장편,,
2019,서울독립영화제,독립,해미를 찾아서,"허지은,이경호",본선경쟁 - 단편,,
2019,서울독립영화제,독립,해협,오민욱,본선경쟁 - 장편,,
2019,서울독립영화제,독립,캠핑,한지수,특별초청 - 단편,,
2019,푸와티에 국제학생영화제,일반(종합),연수의 자리,박수연,International Selection - Short Films,,
2019,대전독립영화제,일반(종합),fine,김현수,본선경쟁,,
2019,대전독립영화제,일반(종합),이욥의 생일파티,배채윤,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),콜라보레이션,윤동기,일반/대학 본선경쟁,,
2019,대전독립영화제,일반(종합),투표,김형남,일반/대학 본선경쟁,,
2019,대전독립영화제,일반(종합),프놈펜에서 온 편지,서원태,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),고요,김태완,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),케이지,오세빈,본선경쟁 섹션 2,,
2019,대전독립영화제,일반(종합),보통은 그렇다,김광민,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),종이비행기,이한나,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),푸른방에 찾아온 자객,최병권,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),령희,연제광,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),나의 자리,이지현,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),걷히지 않는 안개,김재우,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),찌르개,임소라,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),젖꼭지,김용승,일반/대학 경쟁 섹션,심사위원 특별언급,김용승
2019,대전독립영화제,일반(종합),이상한 슬픔,오세호,일반/대학 경쟁 섹션,최우수 작품상,오세호
2019,대전독립영화제,일반(종합),매몽,박강,일반/대학 경쟁 섹션,촬영상,지승우
2019,대전독립영화제,일반(종합),누구는 알고 누구는 모르는,배꽃나래,일반/대학 경쟁 섹션,관객상,배꽃나래
2019,대전독립영화제,일반(종합),나의 새라씨,김덕근,일반/대학 경쟁 섹션,우수 작품상,김덕근
2019,대전독립영화제,일반(종합),판문점 에어컨,이태훈,일반/대학 경쟁 섹션,장려상,이태훈
2019,니어 나사렛 영화제,일반(종합),시름,한소현,Experimental,,
2019,대전독립영화제,일반(종합),소라,"정유진,박세빈,탁은진",일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),뿔,김시현,연대와유대의초대2,,
2019,대전독립영화제,일반(종합),필두,엄지수,일반/대학 경쟁 섹션,,
2019,대전독립영화제,일반(종합),서정의 세계,김수로,일반/대학 경쟁 섹션,,
2019,도쿄 필맥스,일반(종합),파고,박정범,TOKYO FILMeX Competition,,
2019,도쿄 필맥스,일반(종합),똥파리,양익준,Special Screening,,
2019,싱가포르 국제영화제,일반(종합),살인의 추억,봉준호,Classics,,
2019,탈린 블랙나이츠 영화제,일반(종합),좋은 여자,전규환,Current Waves,,
2019,암스테르담 국제다큐멘터리영화제,다큐,그림자꽃,이승준,Competition for Feature-Length Documentary,,
2019,도쿄 필맥스,일반(종합),케이티,사카모토 준지,Special Screening Junji SAKAMOTO,,
2019,탈린 블랙나이츠 영화제,일반(종합),축복의 집,박희권,First Feature Competition,,
2019,드러크 국제영화제,일반(종합),시름,한소현,Monthly Selection - September : Film on Religion,Best Film on Religion,한소현
2019,드러크 국제영화제,일반(종합),시름,한소현,Monthly Selection - October : Debut Filmmaker,Outstanding Achievement Award,한소현
2019,제주영화제,일반(종합),나의 특별한 형제,육상효,한국영화 초이스,,
2019,제주영화제,일반(종합),우리를 갈라놓는 것들,임흥순,제주트멍,,
2019,제주영화제,일반(종합),종이꽃,고훈,개막작,,
2019,제주영화제,일반(종합),유열의 음악앨범,정지우,한국영화 초이스,,
2019,제주영화제,일반(종합),기생충,봉준호,한국영화 초이스,,
2019,제주영화제,일반(종합),애월,박철우,제주트멍,,
2019,제주영화제,일반(종합),비바 라 비다,이상목,제주트멍,,
2019,제주영화제,일반(종합),벌새,김보라,한국영화 초이스,,
2019,제주영화제,일반(종합),이타미 준의 바다,정다운,제주트멍,,
2019,제주영화제,일반(종합),조수웅덩이: 바다의 시작,임형묵,제주트멍,,
2019,제주영화제,일반(종합),우리집,윤가은,한국영화 초이스,,
2019,제주영화제,일반(종합),코리아,문현성,핑퐁시네마,,
2019,토리노 영화제,일반(종합),변신,김홍선,After Hours,,
2019,제주영화제,일반(종합),윤희에게,임대형,아임 유어 시네마,,
2019,밀라노 국제영화제,일반(종합),사랑의 선물,김규민,Feature Films,,
2019,밀라노 국제영화제,일반(종합),세이브 미,전윤수,Short Film from 15 to 30 min,,
2019,카이로 국제영화제,일반(종합),빛의 제국,피에르-알랭 지로,Cinema of Tomorrow,,
2019,대한민국 문화연예대상,일반(종합),벌새,김보라,,영화 작품상,김보라
2019,대한민국 문화연예대상,일반(종합),봉오동 전투,원신연,,대상,원신연
2019,카이로 국제영화제,일반(종합),우상,이수진,International Panorama,,
2019,퀴어 카멜리아 부산,퀴어,윤희에게,임대형,,퀴어 카멜리아상,임대형
2019,인도 국제영화제,일반(종합),기생충,봉준호,Festival Kaleidoscope,,
2019,낭뜨 3대륙 영화제,일반(종합),파고,박정범,International Competition,,
2019,부산독립영화제,독립,개의 역사,김보람,한국독립다큐,,
2019,부산독립영화제,독립,임랑,김소영,경쟁,,
2019,부산독립영화제,독립,해협,오민욱,부산독립장편,부산영화평론가협회상,오민욱
2019,부산독립영화제,독립,파테르,이상환,경쟁,관객 심사단상,이상환
2019,부산독립영화제,독립,포상휴가,신기헌,경쟁,연기상,손용범
2019,부산독립영화제,독립,모아쓴일기,장태구,경쟁,,
2019,부산독립영화제,독립,그 후,허상욱,경쟁,,
2019,부산독립영화제,독립,아이 바이 유 바이 에브리바디,"김남석,최승윤",한국독립다큐,,
2019,부산독립영화제,독립,나르시스의 죽음,김응수,한국독립다큐,,
2019,부산독립영화제,독립,펀치볼,김영조,부산독립장편,,
2019,부산독립영화제,독립,언젠가 설명이 필요한 밤,최성은,메이드 인 부산,,
2019,부산독립영화제,독립,귀여워,김수현,딥 포커스,,
2019,부산독립영화제,독립,언더그라운드,김정근,개막작,,
2019,부산독립영화제,독립,우리 손자 베스트,김수현,딥 포커스,,
2019,부산독립영화제,독립,한국인을 관두는 법,안건형,한국독립다큐,,
2019,부산독립영화제,독립,12 하고 24,김남석,한국독립다큐,,
2019,부산독립영화제,독립,스크린 너머로,김응수,한국독립다큐,,
2019,부산독립영화제,독립,보담 : 더 나은 삶을 살아라,,경쟁,,
2019,런던 한국영화제,일반(종합),돼지가 우물에 빠진 날,홍상수,스페셜 포커스: 한국영화 100주년,,
2019,인천인권영화제,일반(종합),리틀보이 12725,김지곤,"전쟁속의 일상 - 탈핵, 반전, 평화",,
2019,런던 한국영화제,일반(종합),흩어진 밤,"김솔,이지형",폐막작,,
2019,런던 한국영화제,일반(종합),남부군,정지영,스페셜 포커스: 한국영화 100주년,,
2019,런던 한국영화제,일반(종합),오발탄,유현목,스페셜 포커스: 한국영화 100주년,,
2019,런던 한국영화제,일반(종합),갯마을,김수용,개막작,,
2019,인천인권영화제,일반(종합),"깃발, 창공, 파티",장윤미,노동의 권리와 연대,,
2019,브라운슈바이크 국제영화제,일반(종합),우상,이수진,New International Cinema,,
2019,런던 한국영화제,일반(종합),욕창,심혜정,여성의 목소리,,
2019,서울배리어프리영화제,일반(종합),시집가는 날,이병일,치매친화상영 포럼 상영작,,
2019,런던 한국영화제,일반(종합),파업전야,"장동홍,장윤현,이재구,이은기",다큐멘터리,,
2019,런던 한국영화제,일반(종합),안개 기둥,박철수,스페셜 포커스: 한국영화 100주년,,
2019,런던 한국영화제,일반(종합),캠핑,한지수,미쟝센 단편,,
2019,서울배리어프리영화제,일반(종합),달의 아이들,김다솜,한글자막 단편 애니메이션 상영작,,
2019,류블랴나 국제영화제,일반(종합),악인전,이원태,EXTRAVAGANZA,,
2019,런던 한국영화제,일반(종합),나의 새라씨,김덕근,미쟝센 단편,,
2019,서울배리어프리영화제,일반(종합),기생충,봉준호,장편 상영작,,
2019,서울배리어프리영화제,일반(종합),꿈꾸는 고래,이소원,한글자막 단편 애니메이션 상영작,,
2019,런던 한국영화제,일반(종합),파고,박정범,시네마 나우,,
2019,런던 한국영화제,일반(종합),티켓,임권택,스페셜 포커스: 한국영화 100주년,,
2019,런던 한국영화제,일반(종합),유월,Beff,미쟝센 단편,,
2019,런던 한국영화제,일반(종합),밀크,장유진,미쟝센 단편,,
2019,런던 한국영화제,일반(종합),"안녕, 부시맨",김용천,미쟝센 단편,,
2019,서울배리어프리영화제,일반(종합),아기장수,이경호,한글자막 단편 애니메이션 상영작,,
2019,서울배리어프리영화제,일반(종합),김복동,송원근,장편 상영작,,
2019,런던 한국영화제,일반(종합),보희와 녹양,안주영,여성의 목소리,,
2019,런던 한국영화제,일반(종합),접속,장윤현,스페셜 포커스: 한국영화 100주년,,
2019,런던 한국영화제,일반(종합),별의 정원,원종식,애니메이션,,
2019,런던 한국영화제,일반(종합),이어도,김기영,스페셜 포커스: 한국영화 100주년,,
2019,인천인권영화제,일반(종합),동아시아반일무장전선,김미례,"지속된다, 삶 - 전선이 된 사람들",,
2019,런던 한국영화제,일반(종합),바보들의 행진,하길종,히든 피겨스: 하길종,,
2019,에티유다 & 애니마 국제영화제,일반(종합),레버,김보영,ANIMA Competition,,
2019,아동권리영화제,일반(종합),우리집,윤가은,,,
2019,인천인권영화제,일반(종합),언더그라운드,김정근,노동의 권리와 연대,,
2019,서울배리어프리영화제,일반(종합),봉오동 전투,원신연,장편 상영작,,
2019,런던 한국영화제,일반(종합),마부,강대진,스페셜 포커스: 한국영화 100주년,,
2019,서울배리어프리영화제,일반(종합),메밀꽃 필 무렵,"안재훈,한혜진",배리어프리 단편 애니메이션 상영작,,
2019,런던 한국영화제,일반(종합),혈맥,김수용,스페셜 포커스: 한국영화 100주년,,
2019,서울배리어프리영화제,일반(종합),이사 가는 날,홍대영,한글자막 단편 애니메이션 상영작,,
