연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2021,엑상프로방스 국제단편영화제,단편,아이즈앤혼즈,임채린,International Competition of Experimental Shorts,,
2021,조크자카르타-넷팩 아시아영화제,일반(종합),조지아,제이 박,Light of Asia,,
2021,조크자카르타-넷팩 아시아영화제,일반(종합),당신얼굴 앞에서,홍상수,Asian Perspective,,
2021,올림피아 국제아동청소년영화제,청소년,파이터,윤재호,In Competition - Fiction Feature Films,,
2021,서울독립영화제,독립,내 코가 석재,김보람,페스티벌 초이스,,
2021,서울독립영화제,독립,서울로,,페스티벌 초이스,,
2021,서울독립영화제,독립,피아노 프리즘,오재형,본선 장편경쟁,,
2021,서울독립영화제,독립,성적표의 김민영,"임지선,이재은",페스티벌 초이스,,
2021,서울독립영화제,독립,불모지,이탁,본선 단편경쟁,,
2021,서울독립영화제,독립,바운더리,윤가현,새로운선택,,
2021,서울독립영화제,독립,멜팅 아이스크림,,본선 장편경쟁,,
2021,서울독립영화제,독립,바리케이드,윤인호,독립영화 아카이브전,,
2021,서울독립영화제,독립,건전지 아빠,전승배,본선 단편경쟁,,
2021,서울독립영화제,독립,"여기, 나의 정원",김지곤,페스티벌 초이스,,
2021,서울독립영화제,독립,해로,,새로운선택,,
2021,서울독립영화제,독립,모어,이일하,본선 장편경쟁,,
2021,서울독립영화제,독립,피아니스트,조은선,페스티벌 초이스,,
2021,서울독립영화제,독립,세 친구,임순례,독립영화 아카이브전,,
2021,서울독립영화제,독립,"그 겨울, 나는",오성호,본선 장편경쟁,,
2021,서울독립영화제,독립,벗어날 탈 脫,서보형,새로운선택,,
2021,서울독립영화제,독립,희수,감정원,새로운선택,,
2021,서울독립영화제,독립,낮에는 덥고 밤에는 춥고,박송열,본선 장편경쟁,,
2021,서울독립영화제,독립,로그 인 벨지움,유태오,페스티벌 초이스,,
2021,푸와티에 국제학생영화제,일반(종합),매미,윤대원,Short Films Selection,,
2021,서울독립영화제,독립,같은 속옷을 입는 두 여자,김세인,본선 장편경쟁,,
2021,서울독립영화제,독립,서바이벌 택틱스,박근영,새로운선택,,
2021,서울독립영화제,독립,우수,오세현,페스티벌 초이스,,
2021,서울독립영화제,독립,젖꼭지 3차대전,백시원,페스티벌 초이스,,
2021,서울독립영화제,독립,말아,곽민승,페스티벌 초이스,,
2021,서울독립영화제,독립,모퉁이,,새로운선택,,
2021,서울독립영화제,독립,한 남자 달린다,"안지혜,함혜경",뉴-쇼츠,,
2021,서울독립영화제,독립,보속,양재준,본선 단편경쟁,,
2021,서울독립영화제,독립,제씨 이야기,,페스티벌 초이스,,
2021,서울독립영화제,독립,작은새와 돼지씨,김새봄,새로운선택,,
2021,서울독립영화제,독립,오늘 출가합니다,,페스티벌 초이스,,
2021,서울독립영화제,독립,프랜시스 베이킹,노영미,뉴-쇼츠,,
2021,서울독립영화제,독립,포옹,임흥순,페스티벌 초이스,,
2021,서울독립영화제,독립,만인의 연인,한인미,본선 장편경쟁,,
2021,서울독립영화제,독립,낮과 달,이영아,페스티벌 초이스,,
2021,서울독립영화제,독립,불안은 영혼을 잠식한다,김동식,페스티벌 초이스,,
2021,서울독립영화제,독립,흐르다,,본선 장편경쟁,,
2021,서울독립영화제,독립,침묵보다 변화를,문창현,뉴-쇼츠,,
2021,서울독립영화제,독립,"집에서, 집으로",지혜원,본선 장편경쟁,,
2021,서울독립영화제,독립,듣보인간의 생존신고,,본선 장편경쟁,,
2021,서울독립영화제,독립,컨버세이션,김덕중,본선 장편경쟁,,
2021,서울독립영화제,독립,사진 이어 붙이기,강예솔,새로운선택,,
2021,서울독립영화제,독립,"아치의 노래, 정태춘",,페스티벌 초이스,,
2021,서울독립영화제,독립,어디에도 없는 시간,장태구,본선 단편경쟁,,
2021,서울독립영화제,독립,소피의 세계,이제한,본선 장편경쟁,,
2021,서울독립영화제,독립,혜옥이,,새로운선택,,
2021,서울독립영화제,독립,나랑 아니면,박재현,본선 단편경쟁,,
2021,서울독립영화제,독립,매미,윤대원,본선 단편경쟁,,
2021,서울독립영화제,독립,206: 사라지지 않는,허철녕,페스티벌 초이스,,
2021,서울독립영화제,독립,Trans-Continental-Railway,정재훈,본선 단편경쟁,,
2021,서울독립영화제,독립,씨티백,황선영,본선 단편경쟁,,
2021,서울독립영화제,독립,Video Noire,성하은,본선 단편경쟁,,
2021,서울독립영화제,독립,선율,김윤정,본선 단편경쟁,,
2021,서울독립영화제,독립,외발자전거,이종헌,새로운선택,,
2021,서울독립영화제,독립,두 여자,허태인,새로운선택,,
2021,서울독립영화제,독립,텐트틴트,이준섭,새로운선택,,
2021,서울독립영화제,독립,뭐해,신지수,새로운선택,,
2021,서울독립영화제,독립,쓰는 일,유재인,새로운선택,,
2021,서울독립영화제,독립,버드세이버 보고서 제 2장,최희현,새로운선택,,
2021,서울독립영화제,독립,듀티,한정선,새로운선택,,
2021,서울독립영화제,독립,완벽한 동그라미,최민경,새로운선택,,
2021,서울독립영화제,독립,화광: 디아스포라의 묘,"김소영,이애림",페스티벌 초이스,,
2021,서울독립영화제,독립,포리징 삼부작,서원태,페스티벌 초이스,,
2021,서울독립영화제,독립,거북이와 여자들,한선희,페스티벌 초이스,,
2021,서울독립영화제,독립,내일의 연인들,김양희,페스티벌 초이스,,
2021,서울독립영화제,독립,돛대,이주승,페스티벌 초이스,,
2021,서울독립영화제,독립,평화가 사람 속을 걸어다니네,함유선,페스티벌 초이스,,
2021,서울독립영화제,독립,바다 위의 별,장승욱,페스티벌 초이스,,
2021,서울독립영화제,독립,나쁜 친구,한병아,페스티벌 초이스,,
2021,서울독립영화제,독립,짚신,"김홍준,황주호",독립영화 아카이브전,,
2021,서울독립영화제,독립,땅밑 하늘공간,강제규,독립영화 아카이브전,,
2021,서울독립영화제,독립,뫼비우스의 딸,김의석,독립영화 아카이브전,,
2021,서울독립영화제,독립,그 여름,김동빈,독립영화 아카이브전,,
2021,서울독립영화제,독립,헐리웃 키드,김덕민,뉴-쇼츠,,
2021,서울독립영화제,독립,"아듀, 오맹달",이강욱,뉴-쇼츠,,
2021,서울독립영화제,독립,바다는 고향을 알고 있다,노희정,뉴-쇼츠,,
2021,서울독립영화제,독립,데스랠리,"김윤정,김샛별,손채영",뉴-쇼츠,,
2021,서울독립영화제,독립,절대 시계를 보지 말 것,고동선,뉴-쇼츠,,
2021,서울독립영화제,독립,내 방 안의 Another World,강소연,뉴-쇼츠,,
2021,서울독립영화제,독립,코로나 극장,김세성,뉴-쇼츠,,
2021,서울독립영화제,독립,지붕 위의 두 남자,모현신,뉴-쇼츠,,
2021,서울독립영화제,독립,영화감독 구교환 브이로그,"이옥섭,구교환",뉴-쇼츠,,
2021,서울독립영화제,독립,소리 줍는 사람,오도이,뉴-쇼츠,,
2021,서울독립영화제,독립,네가 사랑한 것들을 기억할게,"이가홍,김연교,김서영",뉴-쇼츠,,
2021,서울독립영화제,독립,이별격리,은정현,뉴-쇼츠,,
2021,서울독립영화제,독립,손끝,정수연,뉴-쇼츠,,
2021,서울독립영화제,독립,외식,박송열,뉴-쇼츠,,
2021,서울독립영화제,독립,프리즈마,장주선,뉴-쇼츠,,
2021,서울독립영화제,독립,밴드큐,이유진,뉴-쇼츠,,
2021,서울독립영화제,독립,컵라면과 복숭아,조경원,뉴-쇼츠,,
2021,서울독립영화제,독립,성덕,오세연,페스티벌 초이스,,
2021,서울독립영화제,독립,균열,배기성,본선 단편경쟁,,
2021,서울독립영화제,독립,농몽,권순현,본선 단편경쟁,,
2021,서울독립영화제,독립,짝사랑,주영,본선 단편경쟁,,
2021,서울독립영화제,독립,국가유공자,박찬우,본선 단편경쟁,,
2021,서울독립영화제,독립,아무도 모르게,변여빈,본선 단편경쟁,,
2021,서울독립영화제,독립,조에아,유채정,본선 단편경쟁,,
2021,서울독립영화제,독립,돌림총,이상민,본선 단편경쟁,,
2021,서울독립영화제,독립,입하,"김예전,소은성",,,
2021,서울독립영화제,독립,퇴직금,전재연,본선 단편경쟁,,
2021,서울독립영화제,독립,굿포유,김일현,본선 단편경쟁,,
2021,서울독립영화제,독립,황룡산,김무영,본선 단편경쟁,,
2021,서울독립영화제,독립,습지 장례법,신종원,본선 단편경쟁,,
2021,서울독립영화제,독립,스프린터,최승연,개막작,,
2021,서울독립영화제,독립,해피해피 이혼파티,남순아,특별초청,,
2021,서울독립영화제,독립,잠 없는 꿈,한인미,장편경쟁,,
2021,서울독립영화제,독립,절해고도,김미영,페스티벌 초이스,,
2021,서울독립영화제,독립,섬이없는지도,김성은,초청장편,,
2021,서울독립영화제,독립,장갑을 사러,이현주,단편경쟁,,
2021,서울독립영화제,독립,죽으러가는길,이주승,페스티벌 초이스,,
2021,서울독립영화제,독립,높이뛰기,정수진,새로운선택 단편,,
2021,탈린 블랙나이츠 영화제,일반(종합),아이즈앤혼즈,임채린,Shorts New Talents Competition: Animation,,
2021,낭뜨 3대륙 영화제,일반(종합),당신얼굴 앞에서,홍상수,Official Selection - Special Screenings,,
2021,낭뜨 3대륙 영화제,일반(종합),남매의 여름밤,윤단비,Official Selection - Special Screenings,,
2021,탈린 블랙나이츠 영화제,일반(종합),건전지 아빠,전승배,Shorts Animation Competition,,
2021,탈린 블랙나이츠 영화제,일반(종합),기억극장,함희윤,Shorts Alternatives,,
2021,대만 금마장 영화제,일반(종합),혼자 사는 사람들,홍성은,Windows on Asia,,
2021,탈린 블랙나이츠 영화제,일반(종합),아홉 살의 사루비아,장나리,Shorts Animation Competition,,
2021,대만 금마장 영화제,일반(종합),당신얼굴 앞에서,홍상수,Master Class,,
2021,탈린 블랙나이츠 영화제,일반(종합),혼자 사는 사람들,홍성은,Current Waves,,
2021,김포국제청소년영화제,청소년,조지아,제이 박,경쟁,,
2021,김포국제청소년영화제,청소년,문경이네 집,,,,
2021,업 앤 커밍 하노버 국제영화제,일반(종합),Stair,이가은,International Competition,,
2021,마르델플라타 국제영화제,일반(종합),아이들은 즐겁다,이지원,children by the sea 초청,,
2021,전북청소년영화제,청소년,조지아,제이 박,개막작 초청,남우주연상,
2021,전북청소년영화제,청소년,조지아,제이 박,개막작 초청,여우주연상,
2021,전북청소년영화제,청소년,조지아,제이 박,개막작 초청,대상,
2021,서울국제음식영화제,일반(종합),카페인,김소린,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),코로나 시대의 사랑,서은아,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),할머니는 채식주의자,고명지,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),밥 때,이성식,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),파란,김현민,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),육식콩나물,,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),도시락,,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),계란 카레라이스,,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),메소드연기,이기혁,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),청춘쌍곡선,한형모,"음식키워드로 다시 보는 한국 영화사 - 1950년대""",,
2021,서울국제음식영화제,일반(종합),샤론컵밥,김소윤,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),난 김치가 싫어,,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),박강아름 결혼하다,박강아름,새로운 맛의 발견,,
2021,서울국제음식영화제,일반(종합),베이글,나지경,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),밥,이순혜,,,
2021,서울국제음식영화제,일반(종합),뭘 해도 애매한,"하수민,김다인",오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),모차르트 죽이기,유원동,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),맛있는 엔딩,정소영,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),라면먹방,김지현,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),또 하루,박흥식,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),나이트 크루징,김정인,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),국물은 공짜가 아니다,강민아,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),가장 개인적인 레시피,김현우,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),밥상행사,박상은,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),청파동 사람들,김재희,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),배달의 정수,이나경,오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),비거닉 제주,"허성,김문경",오감만족 한국단편경선,,
2021,서울국제음식영화제,일반(종합),좋은날,황슬기,오감만족 한국단편경선,,
2021,부산독립영화제,독립,"아듀, 오맹달",이강욱,개막작,,
2021,부산독립영화제,독립,"아듀, 오맹달",이강욱,Made in Busan,,
2021,부산독립영화제,독립,석대천에 백조가 있을까?,이승화,Made in Busan,,
2021,부산독립영화제,독립,정인,,Made in Busan,,
2021,부산독립영화제,독립,"생, 가(歌)",김영효,Made in Busan,,
2021,부산독립영화제,독립,은영이의 XXX,서한솔,Made in Busan,,
2021,부산독립영화제,독립,이별값,오가희,Made in Busan,,
2021,부산독립영화제,독립,대영약국,김종한,Made in Busan,,
2021,부산독립영화제,독립,그림의 커피,홍혜린,Made in Busan,,
2021,부산독립영화제,독립,Trans-Continental-Railway,정재훈,Deep Focus,,
2021,부산독립영화제,독립,시간의 고고학,김응수,로컬투로컬,,
2021,부산독립영화제,독립,고양이는 자는 척을 할까,장윤미,로컬투로컬,,
2021,부산독립영화제,독립,추격의 목적,손호목,Made in Busan,,
2021,부산독립영화제,독립,오후 풍경,손구용,로컬투로컬,,
2021,부산독립영화제,독립,성덕,오세연,메이드 인 부산 경쟁,,
2021,부산독립영화제,독립,어디에도 없는 시간,장태구,Made in Busan,MADE IN BUSAN 경쟁 대상,
2021,부산독립영화제,독립,사랑의 여름,이성욱,Made in Busan,,
2021,부산독립영화제,독립,틈,,스펙트럼 부산 - 리와인드,,
2021,부산독립영화제,독립,러닝 포토스,김나영,포럼,,
2021,부산독립영화제,독립,월간-할매,김지곤,포럼,,
2021,부산독립영화제,독립,버스를 타라,김정근,포럼,,
2021,부산독립영화제,독립,"산 23-1, X",,Made in Busan,,
2021,부산독립영화제,독립,"짧은 여행의 기록, 광주",김백준,포럼,,
2021,부산독립영화제,독립,환호성,정재훈,Deep Focus,,
2021,부산독립영화제,독립,섬이없는지도,김성은,로컬 투 로컬,,
2021,부산독립영화제,독립,그들은 우리의 응시에 응답한다,백종관,로컬투로컬,,
2021,부산독립영화제,독립,시간이 되돌리는 시간,전준혁,로컬투로컬,,
2021,부산독립영화제,독립,"그래도, 화이팅!",김준석,로컬투로컬,,
2021,부산독립영화제,독립,석대천에 백조가 있을까?,이승화,개막작,,
2021,부산독립영화제,독립,호수길,정재훈,Deep Focus,,
2021,부산독립영화제,독립,고마운 사람,"허지은,이경호",로컬투로컬,,
2021,부산독립영화제,독립,태안,구자환,로컬투로컬,,
2021,부산독립영화제,독립,장학생,장주선,로컬투로컬,,
2021,부산독립영화제,독립,나들이,김선경,스펙트럼 부산 - 리와인드,,
2021,부산독립영화제,독립,남남,고경수,로컬투로컬,,
2021,부산독립영화제,독립,어디에도 없는 시간,장태구,개막작,,
2021,부산독립영화제,독립,희수,감정원,로컬투로컬,,
2021,부산독립영화제,독립,철선,김지곤,스펙트럼 부산 - 나우,,
2021,부산독립영화제,독립,우리의 낮과 밤,김소형,로컬투로컬,,
2021,부산독립영화제,독립,"산 23-1, X",,포럼,,
2021,부산독립영화제,독립,해돋이,김태휘,로컬투로컬,,
2021,부산독립영화제,독립,미스터 장,장병기,로컬투로컬,,
2021,부산독립영화제,독립,평평남녀,김수정,스펙트럼 부산 - 나우,,
2021,부산독립영화제,독립,어디에도 없는 시간,장태구,폐막작,,
2021,부산독립영화제,독립,바람의 아이,김동명,Made in Busan,,
2021,부산독립영화제,독립,영 아일랜드,김종한,포럼,,
2021,부산독립영화제,독립,운동회,김진태,포럼,,
2021,부산독립영화제,독립,체온,유상곤,스펙트럼 부산 - 리와인드,,
2021,부산독립영화제,독립,집,이정애,스펙트럼 부산 - 리와인드,,
2021,부산독립영화제,독립,컨버세이션,김덕중,로컬투로컬,,
2021,부산독립영화제,독립,10월의 이름들,이동윤,포럼,,
2021,부산독립영화제,독립,어느 시골 소녀의 일기,,Made in Busan,,
2021,부산독립영화제,독립,도돌이 언덕에 난기류,정재훈,Deep Focus,,
2021,부산독립영화제,독립,서울로,,로컬투로컬,,
2021,부산독립영화제,독립,상냥한 쪽으로,정재훈,Deep Focus,,
2021,부산독립영화제,독립,차별,김지운,스펙트럼 부산 - 나우,,
2021,부산독립영화제,독립,작은새와 돼지씨,김새봄,Made in Busan,,
2021,하와이 국제영화제,일반(종합),거래완료,조경호,Spotlight on Korea,,
2021,하와이 국제영화제,일반(종합),대외비,이원태,Spotlight on Korea & Maui Showcase,,
2021,하와이 국제영화제,일반(종합),김현주,강지효,Spotlight on Korea Shorts,,
2021,경남독립영화제,독립,블루시티서울,정성준,초청,,
2021,시퀀스 국제단편영화제,단편,신의 딸은 춤을 춘다,변성빈,,,
2021,만하임-하이델베르크 국제영화제,일반(종합),종착역,"권민표,서한솔",Kinderfilmfest,,
2021,하와이 국제영화제,일반(종합),행복의 나라로,임상수,Spotlight on Korea & Asian Cinerama,,
2021,하와이 국제영화제,일반(종합),성적표의 김민영,"임지선,이재은",Spotlight on Korea,,
2021,오슬로 필름즈 프롬 더 사우스 영화제,일반(종합),괴기맨숀,조바른,Thrills & Chills,,
2021,하와이 국제영화제,일반(종합),긴 하루,조성규,Spotlight on Korea,,
2021,하와이 국제영화제,일반(종합),Fanning,전예진,Spotlight on Korea Shorts,,
2021,스톡홀름 국제영화제,일반(종합),당신얼굴 앞에서,홍상수,Open Zone,,
2021,삿포로 국제단편영화제,단편,아홉 살의 사루비아,장나리,International Competition,,
2021,하와이 국제영화제,일반(종합),유체이탈자,윤재근,Spotlight on Korea,,
2021,삿포로 국제단편영화제,단편,조지아,제이 박,International Competition,심사위원 특별상,
2021,하와이 국제영화제,일반(종합),조지아,제이 박,단편경쟁,,
2021,원주옥상영화제,일반(종합),조지아,제이 박,초청,,
2021,원주옥상영화제,일반(종합),죽으러가는길,이주승,초청,,
2021,제1회 건넛마을 영화제,일반(종합),개를 데리고 다니는 여자,조유경,,,
2021,하와이 국제영화제,일반(종합),내 코가 석재,김보람,Spotlight on Korea Shorts,,
2021,삿포로 국제단편영화제,단편,털괴,김오지숙,Horror,,
2021,하와이 국제영화제,일반(종합),싱크홀,김지훈,Spotlight on Korea,,
2021,하와이 국제영화제,일반(종합),우연히 나쁘게,,Spotlight on Korea Shorts,,
2021,하와이 국제영화제,일반(종합),장미,이기혁,Spotlight on Korea,,
2021,하와이 국제영화제,일반(종합),십개월의 미래,남궁선,Kau Ka H?k? Award Nominee & Spotlight on Korea,,
2021,오슬로 필름즈 프롬 더 사우스 영화제,일반(종합),기기괴괴 성형수,조경훈,Thrills & Chills,,
2021,코크 영화제,일반(종합),아이들은 즐겁다,이지원,Family programme section 초청,,
2021,하와이 국제영화제,일반(종합),공모,전인환,Spotlight on Korea Shorts,,
2021,코크 영화제,일반(종합),인트로덕션,홍상수,International Fiction,,
2021,하와이 국제영화제,일반(종합),말아,곽민승,Eat. Drink. Film,,
2021,하와이 국제영화제,일반(종합),둔내면 임곡로,전시형,Spotlight on Korea Shorts,,
2021,삿포로 국제단편영화제,단편,빵삥뿡뺑,,Family & Children,,
2021,하와이 국제영화제,일반(종합),인질,필감성,Spotlight on Korea & Kaua'i Showcase & Maui Showcase,,
2021,하와이 국제영화제,일반(종합),털괴,김오지숙,Spotlight on Korea Shorts,,
2021,히로시마 국제영화제,일반(종합),서복,이용주,Special Screenings,,
2021,천안 국제초단편영화제,단편,거꾸로,서은유,,감독상,서은유
2021,천안 국제초단편영화제,단편,"사랑하자 너부터,",유호재,본선,,
2021,황금촬영상 시상식,일반(종합),서복,이용주,,신인남우상,박보검
2021,텔아비브 국제 LGBT 영화제,퀴어,신의 딸은 춤을 춘다,변성빈,,,
2021,런던 한국영화제,일반(종합),메이드 인 루프탑,김조광수,Indie Talent,,
2021,런던 한국영화제,일반(종합),클라이밍,김혜미,Women's Voices,,
2021,토론토 릴 아시안 영화제,일반(종합),아이즈앤혼즈,임채린,Shorts,,
2021,런던 한국영화제,일반(종합),당신얼굴 앞에서,홍상수,Cinema Now,,
2021,토론토 릴 아시안 영화제,일반(종합),그녀를 지우는 시간,홍성윤,Features,,
2021,런던 한국영화제,일반(종합),라임크라임,"유재욱,이승환",Indie Talent,,
2021,런던 한국영화제,일반(종합),최선의 삶,이우정,Women's Voices,,
2021,런던 한국영화제,일반(종합),말아,곽민승,Indie Talent,,
2021,런던 한국영화제,일반(종합),아무도 없는 곳,김종관,Cinema Now,,
2021,런던 한국영화제,일반(종합),내일의 기억,서유민,Cinema Now,,
2021,토론토 릴 아시안 영화제,일반(종합),세자매,이승원,Features,,
2021,런던 한국영화제,일반(종합),재춘언니,이수정,Documentary,,
2021,런던 한국영화제,일반(종합),스프링 송,유준상,Cinema Now,,
2021,런던 한국영화제,일반(종합),도굴,박정배,Cinema Now,,
2021,런던 한국영화제,일반(종합),조제,김종관,Cinema Now,,
2021,런던 한국영화제,일반(종합),바람난 가족,임상수,"2003, Special Focus: Youn Yuh-jung",,
2021,런던 한국영화제,일반(종합),혼자 사는 사람들,홍성은,Cinema Now,,
2021,런던 한국영화제,일반(종합),자산어보,이준익,Cinema Now,,
2021,런던 한국영화제,일반(종합),복지식당,"서태수,정재익",Indie Talent,,
2021,빌바오 국제다큐멘터리&단편영화제,일반(종합),희수,감정원,Official Selection - ZIFF - Zinebi First Film International Competition,,
2021,런던 한국영화제,일반(종합),미싱타는 여자들,"김정영,이혁래",Documentary,,
2021,런던 한국영화제,일반(종합),하녀,임상수,Special Focus: Youn Yuh-jung,,
2021,런던 한국영화제,일반(종합),계춘할망,창,Special Focus: Youn Yuh-jung,,
2021,런던 한국영화제,일반(종합),죽여주는 여자,이재용,Special Focus: Youn Yuh-jung,,
2021,토론토 릴 아시안 영화제,일반(종합),버킷,김보영,Shorts,,
2021,판시네 - 말라가 판타스틱영화제,판타지,미드나이트,권오승,Fanzriller,,
2021,판시네 - 말라가 판타스틱영화제,판타지,클라이밍,김혜미,Anima Zone,,
2021,판시네 - 말라가 판타스틱영화제,판타지,터널,김성훈,CineAsia,,
2021,판시네 - 말라가 판타스틱영화제,판타지,내일의 기억,서유민,Fanzriller,,
2021,리즈 국제영화제,일반(종합),조지아,제이 박,국제경쟁,,
2021,성북청춘불패영화제,일반(종합),개를 데리고 다니는 여자,조유경,,우수상,
2021,성북청춘불패영화제,일반(종합),열쇠의 모든 것,양승욱,경쟁부문,,
2021,밴쿠버 아시안 영화제,일반(종합),첫 번째 아이,허정재,,,
2021,덴버 영화제,일반(종합),연극 수업,강유민,Student Shorts: Domestic Competition,,
2021,홍콩 아시안 영화제,일반(종합),파이터,윤재호,Out!,,
2021,홍콩 아시안 영화제,일반(종합),세 친구,임순례,More!,,
2021,AFI 영화제,일반(종합),운석이 떨어졌으면 좋겠어,,Short Film Competition,,
2021,덴버 영화제,일반(종합),매미,윤대원,Student Shorts: International Competition,,
2021,덴버 영화제,일반(종합),운석이 떨어졌으면 좋겠어,,Student Shorts: Animation Competition,,
2021,시카고 국제어린이영화제,기타,건전지 아빠,전승배,Animated Short Film,,
2021,홍콩 아시안 영화제,일반(종합),세자매,이승원,Now!,,
2021,홍콩 아시안 영화제,일반(종합),제보자,임순례,More!,,
2021,시카고 국제어린이영화제,기타,높이뛰기,정수진,Live-Action Short Film,,
2021,광주여성영화제,일반(종합),해피해피 이혼파티,남순아,단편경쟁,,
2021,광주여성영화제,일반(종합),나들이,이유진,초청,,
2021,필라델피아 아시안 아메리칸 영화제,일반(종합),조지아,제이 박,극영화 단편경쟁,대상,
2021,시카고 국제어린이영화제,기타,민서와 할아버지,,Animated Short Film,,
2021,테살로니키 국제영화제,일반(종합),인트로덕션,홍상수,Special Screenings,,
2021,홍콩 아시안 영화제,일반(종합),행복의 나라로,임상수,Now!,,
2021,밴쿠버 아시안 영화제,일반(종합),뒤 : 빡,,,,
2021,홍콩 아시안 영화제,일반(종합),당신얼굴 앞에서,홍상수,Now!,,
2021,광주여성영화제,일반(종합),마리아와 비욘세,,단편경쟁,,
2021,밴쿠버 아시안 영화제,일반(종합),귀문,심덕근,ScreenX Spotlight,,
2021,홍콩 아시안 영화제,일반(종합),와이키키 브라더스,임순례,More!,,
2021,홍콩 아시안 영화제,일반(종합),리틀 포레스트,임순례,More!,,
2021,밴쿠버 아시안 영화제,일반(종합),거래완료,조경호,Centerpiece Spotlight,,
2021,홍콩 아시안 영화제,일반(종합),성적표의 김민영,"임지선,이재은",New Talent Award,,
2021,홍콩 아시안 영화제,일반(종합),우리 생애 최고의 순간,임순례,More!,,
2021,덴버 영화제,일반(종합),꿈,김강민,Shorts,,
2021,홍콩 아시안 영화제,일반(종합),우중산책,임순례,More!,,
