연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2016,서울독립영화제,독립,우리아빠 환갑잔치,류연수,경쟁부문_단편5,,
2016,서울독립영화제,독립,아무것도 아니지만,황지은,특별초청_단편2,,
2016,서울독립영화제,독립,아버지의 방,장나리,특별초청_단편5,,
2016,서울독립영화제,독립,천막,이란희,경쟁부문_단편2,,
2016,서울독립영화제,독립,수영장,고유희,새로운선택4,,
2016,서울독립영화제,독립,우리 손자 베스트,김수현,특별초청_장편10,,
2016,서울독립영화제,독립,돼지 잡는 날,양청직,경쟁부문_단편6,,
2016,서울독립영화제,독립,아기와 나,손태겸,새로운선택6,,
2016,서울독립영화제,독립,델타 보이즈,고봉수,특별초청_장편2,,
2016,서울독립영화제,독립,연지,오정민,경쟁부문_단편5,,
2016,서울독립영화제,독립,촌구석,태준식,특별초청_장편11,,
2016,서울독립영화제,독립,업무시간,이시대,새로운선택1,,
2016,서울독립영화제,독립,새들이 돌아오는 시간,정승오,경쟁부문_단편7,,
2016,서울독립영화제,독립,사랑하는 사람의 아이를 낳는다,정지윤,특별초청1_단편1,,
2016,서울독립영화제,독립,비치온더비치,정가영,새로운선택10,,
2016,서울독립영화제,독립,지오토,허준석,새로운선택2,,
2016,서울독립영화제,독립,말하지 않으면,채지혜,특별초청_단편3,,
2016,서울독립영화제,독립,아티스트: 다시 태어나다,김경원,특별초청_장편6,,
2016,서울독립영화제,독립,하얀 침묵,김효미,특별초청_단편2,,
2016,서울독립영화제,독립,O,에릭 오,특별초청_단편4,,
2016,서울독립영화제,독립,미씽,김민경,새로운선택4,,
2016,서울독립영화제,독립,"못, 함께하는",이나연,경쟁부문_단편3,,
2016,서울독립영화제,독립,팡뜨,양진열,특별초청1_단편1,,
2016,서울독립영화제,독립,여름의 출구,안정연,새로운선택3,,
2016,서울독립영화제,독립,사슴꽃,김강민,특별초청_단편7,,
2016,서울독립영화제,독립,수난이대,김한라,경쟁부문_단편6,,
2016,서울독립영화제,독립,엄마의 상자,허윤,특별초청_단편2,,
2016,서울독립영화제,독립,연지,소준문,특별초청_단편4,,
2016,서울독립영화제,독립,미행,이송희일,특별초청_단편4,,
2016,서울독립영화제,독립,나의 연기 워크샵,안선경,경쟁부문_장편3,,
2016,서울독립영화제,독립,일,박수현,경쟁부문_단편7,,
2016,서울독립영화제,독립,거미줄,정시온,경쟁부문_단편2,,
2016,서울독립영화제,독립,연애,김석영,경쟁부문_단편7,,
2016,서울독립영화제,독립,우주비행사들,손경수,경쟁부문_단편2,,
2016,서울독립영화제,독립,빈 방,정다희,경쟁부문_단편3,,
2016,서울독립영화제,독립,퍼레이드,나지현,새로운선택2,,
2016,서울독립영화제,독립,미용실,구지현,특별초청1_단편1,,
2016,서울독립영화제,독립,알피니스트 - 어느 카메라맨의 고백,"임일진,김민철",특별초청_장편13,,
2016,서울독립영화제,독립,비포 앤 애프터,강민지,특별초청1_단편1,,
2016,서울독립영화제,독립,피아노와 아이,이현미,특별초청1_단편1,,
2016,서울독립영화제,독립,진동,조바른,새로운선택2,,
2016,서울독립영화제,독립,랜드 위드아웃 피플,김무영,경쟁부문_단편5,,
2016,서울독립영화제,독립,그 냄새는 소똥냄새였어,형슬우,특별초청_단편3,,
2016,서울독립영화제,독립,핵마피아,김환태,경쟁부분_장편5,,
2016,서울독립영화제,독립,조명가게,김나윤,새로운선택4,,
2016,서울독립영화제,독립,총과 토끼,신윤하,경쟁부문_단편4,,
2016,서울독립영화제,독립,등에,김경래,경쟁부문_단편4,,
2016,서울독립영화제,독립,"오, 보이",이병협,새로운선택4,,
2016,서울독립영화제,독립,구덩이,강산,경쟁부문_단편6,,
2016,서울독립영화제,독립,누에치던 방,이완민,특별초청_장편12,,
2016,서울독립영화제,독립,연애경험,오성호,경쟁부문_단편4,,
2016,서울독립영화제,독립,나는 남한을 사랑합니다,정해성,특별초청_단편2,,
2016,서울독립영화제,독립,시 읽는 시간,이수정,경쟁부문_장편4,,
2016,서울독립영화제,독립,천에 오십 반지하,강민지,새로운선택1,,
2016,서울독립영화제,독립,얼라이브,김성환,경쟁부문_단편7,,
2016,서울독립영화제,독립,수요기도회,김인선,특별초청_단편3,,
2016,서울독립영화제,독립,깨어난 침묵,박배일,경쟁부문_장편2,,
2016,서울독립영화제,독립,풀밭 위의 점심식사,박현용,특별초청_단편5,,
2016,서울독립영화제,독립,오발탄,김호,새로운선택1,,
2016,서울독립영화제,독립,오하마나,현우민,새로운선택5,,
2016,서울독립영화제,독립,덩어리,오재형,경쟁부문_단편1,,
2016,서울독립영화제,독립,마이 스윗 레코드,민환기,특별초청_단편4,,
2016,서울독립영화제,독립,Useless story,"노풀잎,최보규",새로운선택2,,
2016,서울독립영화제,독립,이태원,강유가람,새로운선택9,,
2016,서울독립영화제,독립,백패킹,강진엽,새로운선택3,,
2016,서울독립영화제,독립,안개는 걷히고,김성진,경쟁부문_단편3,,
2016,서울독립영화제,독립,고려 아리랑: 천산의 디바,김소영,특별초청_장편9,,
2016,서울독립영화제,독립,인투 더 나잇,갈재민,특별초청_장편3,,
2016,서울독립영화제,독립,송강호의 조카,채재영,새로운 선택3,,
2016,서울독립영화제,독립,음유시인,"포레스트 이안 엣슬러,심세부",특별초청_단편3,,
2016,서울독립영화제,독립,나의 기념일,홍지수,특별초청_단편5,,
2016,서울독립영화제,독립,베스트컷,최진,새로운선택3,,
2016,서울독립영화제,독립,플라이,임연정,특별초청_단편6,,
2016,서울독립영화제,독립,무저갱,김지현,경쟁부문_단편7,,
2016,서울독립영화제,독립,빨간 구두 증후군,이성희,새로운선택2,,
2016,서울독립영화제,독립,어둠에서 빛이 흘러나오는 소리,이경섭,특별초청_단편6,,
2016,서울독립영화제,독립,아무도 살지 않는 집,문명환,경쟁부문_단편1,,
2016,서울독립영화제,독립,앰부배깅,한정재,경쟁부문_단편4,,
2016,서울독립영화제,독립,여자들,이상덕,특별초청_장편1,,
2016,서울독립영화제,독립,헤르츠,봉준영,새로운선택1,,
2016,서울독립영화제,독립,예술의 목적,현조,특별초청_단편7,,
2016,서울독립영화제,독립,"춘천, 춘천",장우진,특별초청_장편5,,
2016,대전독립영화제,일반(종합),에스 오 에스,이승엽,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),일어나기,유재현,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),홍어,연제광,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),오징어,이상학,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),돼지 잡는 날,양청직,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),올스타,양준태,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),버스데이,김도형,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),귀신고래,최양현,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),세이버,"곽새미,박용재",일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),소금물,홍성준,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),37m/s,임혜영,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),그녀의 선물,김다솔,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),섬,박상현,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),구원의 날,"심찬양,송강석",일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),자전거,박성진,일반/대학 경쟁섹션,,
2016,대전독립영화제,일반(종합),여름이 지나간 자리,민현기,일반/대학 본선경쟁부문,관객상,민현기
2016,여성영화인축제,일반(종합),비밀은 없다,이경미,,연기상,손예진
2016,여성영화인축제,일반(종합),죽여주는 여자,이재용,,올해의 여성영화인상,윤여정
2016,여성영화인축제,일반(종합),불온한 당신,이영,,다큐멘터리상,이영
2016,여성영화인축제,일반(종합),아가씨,박찬욱,,신인연기상,김태리
2016,여성영화인축제,일반(종합),우리들,윤가은,,감독상,윤가은
2016,여성영화인축제,일반(종합),비밀은 없다,이경미,,각본상,이경미
2016,페스티벌 온 휠즈 영화제,일반(종합),서울역,연상호,,,
2016,브리즈번 아시아퍼시픽 영화제,일반(종합),당신자신과 당신의 것,홍상수,A matter of Form,,
2016,브리즈번 아시아퍼시픽 영화제,일반(종합),서울역,연상호,Animated Insights,,
2016,벨포르 국제영화제,일반(종합),마담 B,윤재호,Avant-premi?res,,
2016,싱가포르 국제영화제,일반(종합),당신자신과 당신의 것,홍상수,ASIAN VISION,,
2016,싱가포르 국제영화제,일반(종합),워킹 스트리트,이상우,Asian Vision,,
2016,LA 영화비평가협회상,일반(종합),아가씨,박찬욱,,Best Production Design,류성희
2016,브리즈번 아시아퍼시픽 영화제,일반(종합),우리들,윤가은,A Critical Eye,,
2016,브리즈번 아시아퍼시픽 영화제,일반(종합),콩나물,윤가은,Shorts,,
2016,알레 키노 영 오디언스 영화제,청소년,우리들,윤가은,경쟁,Golden Goats,윤가은
2016,LA 영화비평가협회상,일반(종합),아가씨,박찬욱,,Best Foreign Language Film,박찬욱
2016,브리즈번 아시아퍼시픽 영화제,일반(종합),죽여주는 여자,이재용,The Colours of Asia Pacific,,
2016,부산영화평론가협회상,일반(종합),비밀은 없다,이경미,,여우주연상,손예진
2016,부산영화평론가협회상,일반(종합),비밀은 없다,이경미,,대상,이경미
2016,부산영화평론가협회상,일반(종합),범죄의 여왕,"김태곤,이요섭",,신인감독상,이요섭
2016,부산영화평론가협회상,일반(종합),아수라,김성수,,기술상,이모개
2016,부산영화평론가협회상,일반(종합),아수라,김성수,,남우주연상,정우성
2016,부산영화평론가협회상,일반(종합),동주,이준익,,각본상,신연식
2016,부산영화평론가협회상,일반(종합),4등,정지우,,심사위원특별상,정지우
2016,부산영화평론가협회상,일반(종합),아가씨,박찬욱,,신인연기자상,김태리
2016,부산영화평론가협회상,일반(종합),그림자들의 섬,김정근,,심사위원특별상,김정근
2016,아동권리영화제,일반(종합),우리들,윤가은,,,
2016,아동권리영화제,일반(종합),거인,김태용,,,
2016,아동권리영화제,일반(종합),완득이,이한,,,
2016,아동권리영화제,일반(종합),사도,이준익,,,
2016,인도 국제영화제,일반(종합),춘몽,장률,Festival Kaleidoscope,,
2016,인도 국제영화제,일반(종합),곡성,나홍진,Memories Of Fear,,
2016,인도 국제영화제,일반(종합),우리들,윤가은,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),무서운 이야기 3 : 화성에서 온 소녀,"김곡,김선,민규동,백승빈",Memories Of Fear,,
2016,인도 국제영화제,일반(종합),밀정,김지운,Closing Film,,
2016,인도 국제영화제,일반(종합),혼자,박홍민,Memories Of Fear,,
2016,인도 국제영화제,일반(종합),블랙스톤,노경태,Cinema Of The World,,
2016,인도 국제영화제,일반(종합),차이나타운,한준희,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),내부자들,우민호,Memories Of Fear,,
2016,인도 국제영화제,일반(종합),죽여주는 여자,이재용,Cinema Of The World,,
2016,인도 국제영화제,일반(종합),돼지의 왕,연상호,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),동주,이준익,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),터널,김성훈,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),무뢰한,오승욱,Country Focus - Republic Of Korea,,
2016,인도 국제영화제,일반(종합),오피스,홍원찬,Memories Of Fear,,
2016,인도 국제영화제,일반(종합),부산행,연상호,Memories Of Fear,,
2016,인도 국제영화제,일반(종합),화장,임권택,,평생공헌상,임권택
2016,인도 국제영화제,일반(종합),시간이탈자,곽재용,Cinema Of The World,,
2016,인도 국제영화제,일반(종합),사도,이준익,International Competetion,Special Jury Prize,이준익
2016,도쿄 필맥스,일반(종합),우리들,윤가은,TOKYO FILMeX Competition films,"Audience Award, Special Mention",
2016,에티유다 & 애니마 국제영화제,일반(종합),열정의 끝,곽은미,Etiuda Competition,Honourable Mention,
2016,런던 한국영화제,일반(종합),비치온더비치,정가영,Indie Firepower,,
2016,런던 한국영화제,일반(종합),연애담,이현주,Special Focus: Women Directors,,
2016,마르델플라타 국제영화제,일반(종합),노후 대책 없다,이동우,파노라마,,
2016,런던 한국영화제,일반(종합),검사외전,이일형,Hits 2015/16,,
2016,에티유다 & 애니마 국제영화제,일반(종합),동물농장,최나라,Anima Competition,,
2016,런던 한국영화제,일반(종합),벌거숭이,박상훈,Indie Firepower,,
2016,강릉인권영화제,일반(종합),핵마피아,김환태,초청작,,
2016,런던 한국영화제,일반(종합),내앞,김인근,Mise-en-sc?ne shorts,,
2016,탈린 블랙나이츠 영화제,일반(종합),춘몽,장률,경쟁부문,,
2016,런던 한국영화제,일반(종합),파란입이 달린 얼굴,김수정,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),집으로...,이정향,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),고양이를 부탁해,정재은,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),카트,부지영,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),물숨,고희영,Documentary,,
2016,마르델플라타 국제영화제,일반(종합),서울역,연상호,파노라마,,
2016,강릉인권영화제,일반(종합),레드마리아2,경순,초청작,,
2016,런던 한국영화제,일반(종합),멈추지 마,김건,Mise-en-sc?ne shorts,,
2016,런던 한국영화제,일반(종합),탐정 홍길동: 사라진 마을,조성희,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),카이: 거울 호수의 전설,이성강,Animation,,
2016,런던 한국영화제,일반(종합),서울역,연상호,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),아수라,김성수,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),덕혜옹주,허진호,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),싸움의 기술,신한솔,Actor Focus: Baek Yoon-sik,,
2016,런던 한국영화제,일반(종합),돈의 맛,임상수,Actor Focus: Baek Yoon-sik,,
2016,탈린 블랙나이츠 영화제,일반(종합),터널,김성훈,Panorama,,
2016,런던 한국영화제,일반(종합),밍크코트,"신아가,이상철",Indie Firepower,,
2016,강릉인권영화제,일반(종합),9와 0 사이,김수민,초청작,,
2016,런던 한국영화제,일반(종합),글로리데이,최정열,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),미쓰 홍당무,이경미,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),달에 부는 바람,이승준,Documentary,,
2016,런던 한국영화제,일반(종합),바람불어 좋은 날,이장호,CLASSICS REVISITED: Lee Chang-ho Retrospective,,
2016,마르델플라타 국제영화제,일반(종합),터널,김성훈,파노라마,,
2016,런던 한국영화제,일반(종합),당신자신과 당신의 것,홍상수,Closing Gala,,
2016,암스테르담 국제다큐멘터리영화제,다큐,박강아름의 가장무도회,박강아름,신인 다큐멘터리 경쟁,,
2016,강릉인권영화제,일반(종합),416프로젝트 “망각과 기억”,,초청작,,
2016,런던 한국영화제,일반(종합),연애경험,오성호,Mise-en-sc?ne shorts,,
2016,런던 한국영화제,일반(종합),그건 알아주셔야 됩니다,한지수,Mise-en-sc?ne shorts,,
2016,강릉인권영화제,일반(종합),깨어난 침묵,박배일,초청작,,
2016,강릉인권영화제,일반(종합),사람은 무엇으로 사는가,경순,초청작,,
2016,런던 한국영화제,일반(종합),나의 한국영화,김홍준,Documentary,,
2016,강릉인권영화제,일반(종합),민들레,"경순,최하동하",개막작,,
2016,마르델플라타 국제영화제,일반(종합),밀정,김지운,파노라마,,
2016,런던 한국영화제,일반(종합),4등,정지우,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),범죄의 재구성,최동훈,Actor Focus: Baek Yoon-sik,,
2016,런던 한국영화제,일반(종합),아름다운 생존: 여성 영화인이 말하는 영화,임순례,Special Focus: Women Directors,,
2016,광주인권영화제,일반(종합),이태원,강유가람,,,
2016,런던 한국영화제,일반(종합),동주,이준익,Hits 2015/16,,
2016,런던 한국영화제,일반(종합),새들이 돌아오는 시간,정승오,Mise-en-sc?ne shorts,,
2016,강릉인권영화제,일반(종합),공동정범,"김일란,이혁상",초청작,,
2016,마르델플라타 국제영화제,일반(종합),공부의 나라,"최우영,스티븐 두트",파노라마,,
2016,런던 한국영화제,일반(종합),물고기,박홍민,Indie Firepower,,
2016,런던 한국영화제,일반(종합),파주,박찬옥,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),극장판 꼬마버스 타요의 에이스 구출작전,류정우,Animation,,
2016,런던 한국영화제,일반(종합),소주와 아이스크림,이광국,Indie Firepower,,
2016,런던 한국영화제,일반(종합),비밀은 없다,이경미,Opening Gala,,
2016,런던 한국영화제,일반(종합),어우동,이장호,CLASSICS REVISITED: Lee Chang-ho Retrospective,,
2016,런던 한국영화제,일반(종합),나그네는 길에서도 쉬지 않는다,이장호,CLASSICS REVISITED: Lee Chang-ho Retrospective,,
2016,런던 한국영화제,일반(종합),지구를 지켜라,장준환,Actor Focus: Baek Yoon-sik,,
2016,에티유다 & 애니마 국제영화제,일반(종합),애프터눈 클래스,오서로,Anima Competition,,
2016,마르델플라타 국제영화제,일반(종합),당신자신과 당신의 것,홍상수,파노라마,,
2016,런던 한국영화제,일반(종합),사냥,이우철,Hits 2015/16,,
2016,도쿄 필맥스,일반(종합),그물,김기덕,Opening Film,,
2016,도쿄 필맥스,일반(종합),연애담,이현주,TOKYO FILMeX Competition films,,
2016,런던 한국영화제,일반(종합),화차,변영주,Special Focus: Women Directors,,
2016,마르델플라타 국제영화제,일반(종합),천당의 밤과 안개,정성일,비전,,
2016,런던 한국영화제,일반(종합),여름밤,이지원,Mise-en-sc?ne shorts,,
2016,런던 한국영화제,일반(종합),미망인,박남옥,Special Focus: Women Directors,,
2016,런던 한국영화제,일반(종합),위로공단,임흥순,Documentary,,
2016,런던 한국영화제,일반(종합),내부자들: 디 오리지널,우민호,Actor Focus: Baek Yoon-sik,,
2016,런던 한국영화제,일반(종합),사슴꽃,김강민,Mise-en-sc?ne shorts,,
2016,런던 한국영화제,일반(종합),혼자,박홍민,Indie Firepower,,
2016,런던 한국영화제,일반(종합),몸 값,이충현,Mise-en-sc?ne shorts,,
2016,런던 한국영화제,일반(종합),우리 생애 최고의 순간,임순례,Special Focus: Women Directors,,
2016,히혼 국제영화제,일반(종합),부산행,연상호,G?neros Mutantes,,
2016,핑크스크린 - 브뤼셀 퀴어영화제,퀴어,아가씨,박찬욱,,,
2016,히혼 국제영화제,일반(종합),당신자신과 당신의 것,홍상수,Gran Angular,,
2016,히혼 국제영화제,일반(종합),아가씨,박찬욱,Gran Angular,,
2016,히혼 국제영화제,일반(종합),서울역,연상호,G?neros Mutantes,,
2016,청룡영화상,일반(종합),동주,이준익,,신인남우상,박정민
2016,청룡영화상,일반(종합),동주,이준익,,각본상,신연식
2016,청룡영화상,일반(종합),우리들,윤가은,,신인감독상,윤가은
2016,청룡영화상,일반(종합),아가씨,박찬욱,,여우주연상,김민희
2016,청룡영화상,일반(종합),내부자들,우민호,,남우주연상,이병헌
2016,청룡영화상,일반(종합),곡성,나홍진,,감독상,나홍진
2016,청룡영화상,일반(종합),내부자들,우민호,,최우수 작품상,우민호
2016,청룡영화상,일반(종합),덕혜옹주,허진호,,인기스타상,손예진
2016,청룡영화상,일반(종합),아수라,김성수,,인기스타상,정우성
2016,청룡영화상,일반(종합),터널,김성훈,,인기스타상,배두나
2016,청룡영화상,일반(종합),검은 사제들,장재현,,여우조연상,박소담
2016,청룡영화상,일반(종합),곡성,나홍진,,음악상,장영규
2016,청룡영화상,일반(종합),곡성,나홍진,,편집상,김선민
2016,청룡영화상,일반(종합),여름밤,이지원,,단편영화상,이지원
2016,청룡영화상,일반(종합),부산행,연상호,,기술상,곽태용
2016,청룡영화상,일반(종합),아수라,김성수,,촬영조명상,이모개
2016,청룡영화상,일반(종합),아가씨,박찬욱,,미술상,류성희
2016,청룡영화상,일반(종합),아수라,김성수,,촬영조명상,이성환
2016,청룡영화상,일반(종합),아가씨,박찬욱,,신인여우상,김태리
2016,대만 금마장 영화제,일반(종합),비밀은 없다,이경미,Windows on Asia,,
2016,대만 금마장 영화제,일반(종합),그물,김기덕,Master Class,,
2016,대만 금마장 영화제,일반(종합),당신자신과 당신의 것,홍상수,Viva Auteur,,
2016,파이브 플레이버스 영화제,일반(종합),곡성,나홍진,Horrors & Thrillers,,
2016,파이브 플레이버스 영화제,일반(종합),경성학교: 사라진 소녀들,이해영,Horrors & Thrillers,,
2016,파이브 플레이버스 영화제,일반(종합),부산행,연상호,Fighters,,
2016,파이브 플레이버스 영화제,일반(종합),당신자신과 당신의 것,홍상수,Special Screenings,,
2016,파이브 플레이버스 영화제,일반(종합),손님,김광태,Horrors & Thrillers,,
2016,부산독립영화제,독립,할매-서랍,김지곤,개막작,,
2016,부산독립영화제,독립,화학,김종한,메이드인부산 경쟁4,,
2016,부산독립영화제,독립,병구,형슬우,In-Between,,
2016,부산독립영화제,독립,발자욱,김아름,메이드인부산 경쟁5,,
2016,부산독립영화제,독립,붕괴,"문정현,이원우",Deep Focus3,,
2016,부산독립영화제,독립,깨어난 침묵,박배일,부산독립장편영화초청,,
2016,부산독립영화제,독립,어떤 여행,김주연,메이드인부산 경쟁1,,
2016,부산독립영화제,독립,마실,신기헌,메이드인부산 경쟁6,,
2016,부산독립영화제,독립,숲,이재화,메이드인부산 경쟁2,,
2016,부산독립영화제,독립,레인보우,"오정석,전미연",메이드인부산 경쟁1,,
2016,부산독립영화제,독립,소금,이두희,메이드인부산 경쟁1,,
2016,부산독립영화제,독립,소녀와 탱탱볼,문현지,메이드인부산 경쟁5,,
2016,부산독립영화제,독립,할매꽃,문정현,Deep Focus2,,
