연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2012,대한민국청소년영화제,청소년,생활의 길잡이,윤단비,본선,,
2012,대한민국청소년영화제,청소년,가장 영화 같은 이별,박승민,,최우수 연기상,
2012,트빌리시 국제영화제,일반(종합),피에타,김기덕,,,
2012,마라케시 국제영화제,일반(종합),가시꽃,이돈구,,,
2012,서울독립영화제,독립,그리고 싶은 것,권효,본선경쟁,,
2012,서울독립영화제,독립,아누크의 전설,정혁기,본선경쟁,,
2012,서울독립영화제,독립,시바타와 나가오,양익준,특별초청 - 단편,,
2012,서울독립영화제,독립,당신,송민주,본선경쟁,,
2012,서울독립영화제,독립,김치,김경래,본선경쟁,,
2012,서울독립영화제,독립,목격자의 밤,박근범,본선경쟁,,
2012,서울독립영화제,독립,라즈 온 에어,이옥섭,본선경쟁,,
2012,서울독립영화제,독립,지슬 - 끝나지 않은 세월2,오멸,특별초청 - 장편,,
2012,서울독립영화제,독립,영화의 완성,홍덕표,특별초청 - 단편,,
2012,서울독립영화제,독립,뜨개질,윤은혜,새로운 선택,,
2012,서울독립영화제,독립,말로는 힘들어,이광국,특별초청 - 단편,,
2012,서울독립영화제,독립,열애,김병훈,본선경쟁,,
2012,서울독립영화제,독립,낮과 밤,유은정,본선경쟁,,
2012,서울독립영화제,독립,숲,엄태화,본선경쟁,,
2012,서울독립영화제,독립,두리반 발전기,이원우,특별초청 - 단편,,
2012,서울독립영화제,독립,밀청,최주용,본선경쟁,,
2012,서울독립영화제,독립,버스를 타라,김정근,본선경쟁,,
2012,서울독립영화제,독립,집,김왕걸,본선경쟁,,
2012,서울독립영화제,독립,촬영자의 기본 수칙,이용승,본선경쟁,,
2012,서울독립영화제,독립,밤,강원,본선경쟁,,
2012,서울독립영화제,독립,8,이상일,본선경쟁,,
2012,서울독립영화제,독립,비념,임흥순,본선경쟁,,
2012,서울독립영화제,독립,마씨몽,강승원,본선경쟁,,
2012,서울독립영화제,독립,가족 영화,성다솜,새로운 선택,,
2012,서울독립영화제,독립,"32.5공수, 건설노동자의 날품",유최늘샘,본선경쟁,,
2012,서울독립영화제,독립,창,연상호,특별초청 - 단편,,
2012,서울독립영화제,독립,바느질 하는 여자,우진,새로운 선택,,
2012,서울독립영화제,독립,캠퍼스,유재욱,본선경쟁,,
2012,서울독립영화제,독립,도시의 밤,김태용,본선경쟁,,
2012,서울독립영화제,독립,거대한 대화,박세호,개막작,,
2012,서울독립영화제,독립,누가 공정화를 죽였나?,한지혜,본선경쟁,,
2012,서울독립영화제,독립,동네 한 바퀴,김진호,본선경쟁,,
2012,서울독립영화제,독립,강정 인터뷰 프로젝트,"김성균,안건형,박배일,이원우,문성준,강세진,김지곤,하샛별",기획전,,
2012,서울독립영화제,독립,배드어스,유승조,본선경쟁,,
2012,서울독립영화제,독립,가시꽃,이돈구,새로운 선택,,
2012,서울독립영화제,독립,영아,최아름,본선경쟁,,
2012,서울독립영화제,독립,"충심, 소소",김정인,단편컬렉션,,
2012,서울독립영화제,독립,그 자퇴하는 학생은 어디로 가면 됩니까!,한동혁,본선경쟁,,
2012,서울독립영화제,독립,"허공, 그늘",황선숙,특별초청 - 단편,,
2012,서울독립영화제,독립,복지갈구 화적단 “너희 동네 살 만하니?”,,기획전,,
2012,서울독립영화제,독립,블랙아웃,안진우,단편경쟁,,
2012,서울독립영화제,독립,오목어,김진만,본선경쟁,,
2012,서울독립영화제,독립,그림자 괴물,박혜미,본선경쟁,,
2012,서울독립영화제,독립,106동 102호,이동연,본선경쟁,,
2012,서울독립영화제,독립,주리,김동호,특별초청 - 단편,,
2012,서울독립영화제,독립,블랙아웃,안진우,본선경쟁,,
2012,서울독립영화제,독립,우리의 여름,예그림,본선경쟁,,
2012,서울독립영화제,독립,이크 하우 반 야우,정재웅,본선경쟁,,
2012,서울독립영화제,독립,저수지의 괴물,이성강,특별초청 - 단편,,
2012,서울독립영화제,독립,목격자의 밤,박근범,단편컬렉션,,
2012,서울독립영화제,독립,졸업여행,박선주,본선경쟁,,
2012,서울독립영화제,독립,코메디: 다 웃자고 하는 얘기,"김곡,김선",특별초청 - 단편,,
2012,서울독립영화제,독립,잠 못 드는 밤,장건재,특별초청 - 장편,,
2012,서울독립영화제,독립,지각생들,백승화,본선경쟁,,
2012,서울독립영화제,독립,웰랑 뜨레이,김태일,특별초청 - 장편,,
2012,서울독립영화제,독립,러시안 소설,신연식,특별초청 - 장편,,
2012,서울독립영화제,독립,소심인,손헌수,본선경쟁,,
2012,서울독립영화제,독립,형광인종,신희주,본선경쟁,,
2012,서울독립영화제,독립,옥화의 집,허철녕,새로운 선택,,
2012,서울독립영화제,독립,반달곰,이정홍,새로운 선택,,
2012,서울독립영화제,독립,돌아가는 관람차,이정우,본선경쟁,,
2012,서울독립영화제,독립,겨울의 피아니스트,김초희,특별초청 - 단편,,
2012,서울독립영화제,독립,그녀의 연기,김태용,특별초청 - 단편,,
2012,서울독립영화제,독립,지옥화,이상우,특별초청 - 장편,,
2012,서울독립영화제,독립,"달리는 꿈의 상자, 모모",박명진,특별초청 - 장편,,
2012,서울독립영화제,독립,초대,유민영,새로운 선택,,
2012,서울독립영화제,독립,솔루션,"김곡,김선",특별초청 - 단편,,
2012,서울독립영화제,독립,아버지 없는 삶,김응수,특별초청 - 장편,,
2012,서울독립영화제,독립,코알라,김주환,본선경쟁,,
2012,서울독립영화제,독립,메밀꽃 필 무렵,"안재훈,한혜진",특별초청 - 단편,,
2012,서울독립영화제,독립,"1999, 면회",김태곤,본선경쟁,독립스타상-배우부문,김창환
2012,서울독립영화제,독립,학교 가는 길,김민지,본선경쟁,우수작품상,김민지
2012,서울독립영화제,독립,"충심, 소소",김정인,본선경쟁,독립스타상-스태프부문,박경석
2012,서울독립영화제,독립,벌거숭이,박상훈,새로운 선택,독불장군상,박상훈
2012,서울독립영화제,독립,"힘내세요, 병헌씨",이병헌,본선경쟁,관객상,이병헌
2012,서울독립영화제,독립,해운대소녀,이정홍,본선경쟁,대상,이정홍
2012,서울독립영화제,독립,아버지의 이메일,홍재희,본선경쟁,최우수작품상,홍재희
2012,서울독립영화제,독립,춤추는 숲,강석필,본선경쟁,우수작품상,강석필
2012,서울독립영화제,독립,경복,최시형,새로운 선택,새로운 선택상,최시형
2012,서울독립영화제,독립,링,이진혁,본선경쟁,,
2012,서울독립영화제,독립,흔적,남순아,본선경쟁,,
2012,서울독립영화제,독립,창 밖의 영화,서은선,본선경쟁,,
2012,서울독립영화제,독립,깊이에의 강요,최승철,본선경쟁,,
2012,서울독립영화제,독립,"이빨, 다리, 깃발, 폭탄",백종관,특별초청 - 단편,,
2012,서울독립영화제,독립,삭제하시겠습니까?,조소연,본선경쟁,,
2012,서울독립영화제,독립,나의 교실,한자영,새로운 선택,,
2012,서울독립영화제,독립,길위에서,이창재,특별초청 - 장편,,
2012,여성영화인축제,일반(종합),내 아내의 모든 것,민규동,,연기상,임수정
2012,여성영화인축제,일반(종합),밍크코트,"신아가,이상철",,감독상,신아가
2012,여성영화인축제,일반(종합),두 개의 문,"김일란,홍지유",,다큐멘터리상,홍지유
2012,여성영화인축제,일반(종합),도둑들,최동훈,,프로듀서상,안수현
2012,여성영화인축제,일반(종합),두 개의 문,"김일란,홍지유",,다큐멘터리상,김일란
2012,여성영화인축제,일반(종합),피에타,김기덕,,음악상,박인영
2012,여성영화인축제,일반(종합),화차,변영주,,올해의 여성영화인상,변영주
2012,필마시아 영화제,일반(종합),다른나라에서,홍상수,,,
2012,필마시아 영화제,일반(종합),도둑들,최동훈,,,
2012,필마시아 영화제,일반(종합),피에타,김기덕,,,
2012,필마시아 영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,,,
2012,필마시아 영화제,일반(종합),숨,김기덕,,,
2012,필마시아 영화제,일반(종합),빈집,김기덕,,,
2012,필마시아 영화제,일반(종합),사마리아,김기덕,,,
2012,카메리마쥬 국제영화제,일반(종합),달팽이의 별,이승준,Feature Length Documentary Films Competition,Golden Frog,
2012,토리노 영화제,일반(종합),원시림,이현정,다큐멘터리 부문: 국제경쟁,,
2012,카메리마쥬 국제영화제,일반(종합),밍크코트,"신아가,이상철",,,
2012,홍콩 레즈비언&게이영화제,퀴어,두 번의 결혼식과 한 번의 장례식,김조광수,개막작,,
2012,청룡영화상,일반(종합),은교,정지우,,조명상,홍승철
2012,인도 국제영화제,일반(종합),돼지의 왕,연상호,,,
2012,청룡영화상,일반(종합),도둑들,최동훈,,한국영화 최다관객상,
2012,부산영화평론가협회상,일반(종합),밍크코트,"신아가,이상철",,여우주연상,황정민
2012,청룡영화상,일반(종합),피에타,김기덕,,최우수 작품상,김기덕
2012,인도 국제영화제,일반(종합),활,김기덕,,,
2012,인도 국제영화제,일반(종합),숨,김기덕,,,
2012,청룡영화상,일반(종합),은교,정지우,,촬영상,김태경
2012,청룡영화상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,음악상,조영욱
2012,청룡영화상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,인기스타상,하정우
2012,청룡영화상,일반(종합),도둑들,최동훈,,기술상,정윤헌
2012,청룡영화상,일반(종합),도둑들,최동훈,,기술상,유상섭
2012,청룡영화상,일반(종합),도둑들,최동훈,,인기스타상,김수현
2012,인도 국제영화제,일반(종합),핑크,전수일,,,
2012,인도 국제영화제,일반(종합),시간,김기덕,,,
2012,인도 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,,,
2012,인도 국제영화제,일반(종합),비몽,김기덕,,,
2012,인도 국제영화제,일반(종합),무게,전규환,,Best Director,전규환
2012,청룡영화상,일반(종합),은교,정지우,,신인여우상,김고은
2012,부산영화평론가협회상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,대상,윤종빈
2012,부산영화평론가협회상,일반(종합),은교,정지우,,신인여우상,김고은
2012,부산영화평론가협회상,일반(종합),"광해, 왕이 된 남자",추창민,,남우주연상,이병헌
2012,청룡영화상,일반(종합),내 아내의 모든 것,민규동,,여우주연상,임수정
2012,청룡영화상,일반(종합),내 아내의 모든 것,민규동,,남우조연상,류승룡
2012,부산영화평론가협회상,일반(종합),이웃사람,김휘,,신인남우상,김성균
2012,청룡영화상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,남우주연상,최민식
2012,청룡영화상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,각본상,윤종빈
2012,청룡영화상,일반(종합),연가시,박정우,,여우조연상,문정희
2012,청룡영화상,일반(종합),러브픽션,전계수,,인기스타상,공효진
2012,청룡영화상,일반(종합),"광해, 왕이 된 남자",추창민,,미술상,오흥석
2012,청룡영화상,일반(종합),공모자들,김홍선,,신인감독상,김홍선
2012,청룡영화상,일반(종합),건축학개론,이용주,,인기스타상,배수지
2012,청룡영화상,일반(종합),건축학개론,이용주,,신인남우상,조정석
2012,청룡영화상,일반(종합),부러진 화살,정지영,,감독상,정지영
2012,대만 금마장 영화제,일반(종합),미확인 동영상 : 절대클릭금지,김태경,Twilight Zone,,
2012,대만 금마장 영화제,일반(종합),다른나라에서,홍상수,Viva Auteur,,
2012,에티유다 & 애니마 국제영화제,일반(종합),파닥파닥,이대희,애니메이션 경쟁,,
2012,대만 금마장 영화제,일반(종합),범죄소년,강이관,Rites of Passage,,
2012,대만 금마장 영화제,일반(종합),디지털 삼인삼색 2012: 아직 할 말이 남았지만,잉량,Chinese Indie Vision,,
2012,에티유다 & 애니마 국제영화제,일반(종합),돼지의 왕,연상호,애니메이션 경쟁,,
2012,대만 금마장 영화제,일반(종합),내 아내의 모든 것,민규동,Asian Window,,
2012,대만 금마장 영화제,일반(종합),무서운 이야기,"김곡,김선,민규동,임대웅,정범식,홍지영",Twilight Zone,,
2012,판시네 - 말라가 판타스틱영화제,판타지,연가시,박정우,Informative - Feature Films,,
2012,탈린 블랙나이츠 영화제,일반(종합),화차,변영주,,,
2012,탈린 블랙나이츠 영화제,일반(종합),인류멸망 보고서,김지운,,,
2012,탈린 블랙나이츠 영화제,일반(종합),무게,전규환,,Best Director,전규환
2012,탈린 블랙나이츠 영화제,일반(종합),완득이,이한,,,
2012,탈린 블랙나이츠 영화제,일반(종합),하울링,유하,,,
2012,탈린 블랙나이츠 영화제,일반(종합),도둑들,최동훈,,,
2012,탈린 블랙나이츠 영화제,일반(종합),다른나라에서,홍상수,,,
2012,탈린 블랙나이츠 영화제,일반(종합),피에타,김기덕,,,
2012,낭뜨 3대륙 영화제,일반(종합),잠 못 드는 밤,장건재,,심사위원 특별언급상,장건재
2012,마르델플라타 국제영화제,일반(종합),렛 미 아웃,"김창래,소재영",,,
2012,필메츠 바달로나 영화제,일반(종합),넘버,김수현,International Program,,
2012,필메츠 바달로나 영화제,일반(종합),지크,"배성호,이호림",International Program,,
2012,필메츠 바달로나 영화제,일반(종합),수학시험,정유미,International Program,,
2012,필메츠 바달로나 영화제,일반(종합),"너의 결혼식, 나의 결혼식",경지숙,International Program,,
2012,필메츠 바달로나 영화제,일반(종합),거울,김규현,International Program,,
2012,필메츠 바달로나 영화제,일반(종합),노~ 프라블럼!,나혜련,International Program,,
2012,마르델플라타 국제영화제,일반(종합),나는 공무원이다,구자홍,,,
2012,마르델플라타 국제영화제,일반(종합),숫호구,백승기,,,
2012,필메츠 바달로나 영화제,일반(종합),크레센도,정운설,International Program,,
2012,오슬로 국제영화제,일반(종합),피에타,김기덕,,,
2012,필메츠 바달로나 영화제,일반(종합),데스퍼럿 크로싱,전민석,International Program,,
2012,필메츠 바달로나 영화제,일반(종합),낙타들,박지연,International Program,,
2012,마르델플라타 국제영화제,일반(종합),숫호구,백승기,,,
2012,마르델플라타 국제영화제,일반(종합),나는 공무원이다,구자홍,초청,,
2012,부산독립영화제,독립,그 여자,조미혜,,,
2012,파리 국제판타스틱영화제,판타지,무서운 이야기,"김곡,김선,민규동,임대웅,정범식,홍지영",비경쟁,,
2012,마르델플라타 국제영화제,일반(종합),잠 못 드는 밤,장건재,잠 못 드는 밤: 한국영화 특별전,,
2012,파리 국제판타스틱영화제,판타지,도마뱀 소녀,최시영,국제경쟁: 단편부문,,
2012,마르델플라타 국제영화제,일반(종합),잠 못 드는 밤,장건재,한국영화 특별전,,
2012,필메츠 바달로나 영화제,일반(종합),해피버스데이,이승민,International Program,,
2012,암스테르담 국제다큐멘터리영화제,다큐,나인뮤지스; 그녀들의 서바이벌,이학준,뮤직다큐멘터리 경쟁부문,,
2012,파리 국제판타스틱영화제,판타지,인류멸망 보고서,김지운,국제경쟁,,
2012,부산독립영화제,독립,동행,강민지,메이드인부산 경쟁,,
2012,필메츠 바달로나 영화제,일반(종합),불멸의 사나이,문병곤,International Program,,
2012,히혼 국제영화제,일반(종합),바비,이상우,,,
2012,대전독립영화제,일반(종합),누가 공정화를 죽였나?,한지혜,한국독립영화 현재 진행형,,
2012,대전독립영화제,일반(종합),할매,김지곤,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),구토,임경희,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),"에튀드, 솔로",유대얼,한국독립영화 현재 진행형,,
2012,대전독립영화제,일반(종합),졸업 과제,김용삼,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),애드벌룬,이우정,한국독립영화 현재 진행형,,
2012,대전독립영화제,일반(종합),선화사,이수유,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),오목어,김진만,한국독립영화 현재 진행형,,
2012,대전독립영화제,일반(종합),그 여자,조미혜,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),창경원,천기학,연대와 유대의 초대,,
2012,대전독립영화제,일반(종합),피를 파는 사나이,손봉수,일반/대학 경쟁섹션,인기상,손봉수
2012,대전독립영화제,일반(종합),목격자의 밤,박근범,일반/대학 경쟁섹션,장려상,박근범
2012,대전독립영화제,일반(종합),망원경과 텔레파시,박영민,일반/대학 경쟁섹션,우수 작품상,박영민
2012,대전독립영화제,일반(종합),키다리 아가씨,윤모,일반/대학 경쟁섹션,최우수 작품상,윤모
2012,대전독립영화제,일반(종합),숲,엄태화,한국독립영화 현재 진행형,,
2012,광주여성영화제,일반(종합),가면놀이,문정현,한국장편,,
2012,서울배리어프리영화제,일반(종합),달팽이의 별,이승준,,,
2012,리스본 & 신트라 영화제,일반(종합),다른나라에서,홍상수,,,
2012,오즈영화제,일반(종합),손님,윤가은,Focus School section,,
2012,광주여성영화제,일반(종합),청포도 사탕: 17년 전의 약속,김희정,한국장편,,
2012,서울배리어프리영화제,일반(종합),도둑들,최동훈,,,
2012,광주여성영화제,일반(종합),소녀이야기,김준기,단편섹션,,
2012,서울배리어프리영화제,일반(종합),엄마 까투리,정길훈,개막작,,
2012,광주여성영화제,일반(종합),은실이,"김선아,박세희",한국장편,,
2012,광주여성영화제,일반(종합),마취,김석영,단편섹션,,
2012,리즈 국제영화제,일반(종합),돼지의 왕,연상호,Fanomenon,,
2012,광주여성영화제,일반(종합),화차,변영주,한국장편,,
2012,서울배리어프리영화제,일반(종합),마당을 나온 암탉,"민성아,오성윤",,,
2012,광주여성영화제,일반(종합),댄싱퀸,이석훈,한국장편,,
2012,서울배리어프리영화제,일반(종합),완득이,이한,,,
2012,광주여성영화제,일반(종합),미쓰 마마,백연아,한국장편,,
2012,서울배리어프리영화제,일반(종합),도가니,황동혁,,,
2012,광주여성영화제,일반(종합),왕자가 된 소녀들,김혜정,한국장편,,
2012,토론토 릴 아시안 영화제,일반(종합),줄탁동시,김경묵,INTERNATIONAL FEATURES,,
2012,콜카타 국제영화제,일반(종합),불륜의 시대,전규환,Asian Select,,
2012,토론토 릴 아시안 영화제,일반(종합),트랜스시암,조현준,하드룩,,
2012,토론토 릴 아시안 영화제,일반(종합),물고기,박홍민,INTERNATIONAL FEATURES,,
2012,브라티슬라바 국제영화제,일반(종합),피에타,김기덕,Panorama,,
2012,덴버 영화제,일반(종합),돼지의 왕,연상호,The Watching Hour,,
2012,코크 영화제,일반(종합),다른나라에서,홍상수,Features,,
2012,베르지오 국제인권다큐멘터리영화제,다큐,청계천 메들리,박경근,International Panorama,,
2012,민스크 국제영화제,일반(종합),아이언 크로우즈,박봉남,Winners of International Film Festivals Program,,
2012,샌디에고 아시안 영화제,일반(종합),돼지의 왕,연상호,Discoveries,,
2012,한국영화평론가협회상,일반(종합),도둑들,최동훈,,촬영상,최영환
2012,한국영화평론가협회상,일반(종합),밍크코트,"신아가,이상철",,신인감독상,신아가
2012,한국영화평론가협회상,일반(종합),피에타,김기덕,,여우주연상,조민수
2012,한국영화평론가협회상,일반(종합),피에타,김기덕,,감독상,김기덕
2012,한국영화평론가협회상,일반(종합),은교,정지우,,신인여우상,김고은
2012,한국영화평론가협회상,일반(종합),부러진 화살,정지영,,남우주연상,안성기
2012,한국영화평론가협회상,일반(종합),이웃사람,김휘,,신인남우상,김성균
2012,한국영화평론가협회상,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,,각본상,윤종빈
2012,한국영화평론가협회상,일반(종합),건축학개론,이용주,,음악상,이지수
2012,한국영화평론가협회상,일반(종합),"광해, 왕이 된 남자",추창민,,기술상,오흥석
2012,한국영화평론가협회상,일반(종합),피에타,김기덕,,최우수 작품상,김기덕
2012,파리 한국영화제,일반(종합),두 개의 문,"김일란,홍지유",Paysage,,
2012,파리 한국영화제,일반(종합),퍼플맨,"류진호,박성호,김탁훈,유진영",SHORTCUTS,,
2012,파리 한국영화제,일반(종합),영사불가 필름,나경화,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),티끌모아 로맨스,김정환,Paysage,,
2012,파리 한국영화제,일반(종합),자유부인,한형모,Classiques,,
2012,파리 한국영화제,일반(종합),요세미티와 나,김지현,Paysage,,
2012,광화문국제단편영화제,단편,시바타와 나가오,양익준,,,
2012,파리 한국영화제,일반(종합),버스,장재현,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),너에게 나를 보낸다,장선우,Classiques,,
2012,파리 한국영화제,일반(종합),말하는 건축가,정재은,Paysage,,
2012,광화문국제단편영화제,단편,구해줘,이찬호,국제경쟁,,
2012,파리 한국영화제,일반(종합),창피해,김수현,Paysage,,
2012,파리 한국영화제,일반(종합),최종병기 활,김한민,AVANT-PREMI?RES,,
2012,파리 한국영화제,일반(종합),Sex/Less,김경묵,Portrait,,
2012,파리 한국영화제,일반(종합),"광해, 왕이 된 남자",추창민,개막작,,
2012,파리 한국영화제,일반(종합),로맨스 조,이광국,Paysage,,
2012,파리 한국영화제,일반(종합),러닝 에그,배현진,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),춘몽,유현목,Classiques,,
2012,파리 한국영화제,일반(종합),나와 인형놀이,김경묵,Portrait,,
2012,파리 한국영화제,일반(종합),누가 공정화를 죽였나?,한지혜,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),타인의 취향,이재우,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),영자의 전성시대,김호선,Classiques,,
2012,광화문국제단편영화제,단편,주리,김동호,개막작,,
2012,파리 한국영화제,일반(종합),애마부인,정인엽,Classiques,,
2012,파리 한국영화제,일반(종합),러브픽션,전계수,Paysage,,
2012,파리 한국영화제,일반(종합),최종 면접,황문석,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),붉은 여왕들,현정재,SHORTCUTS : Fly Asiana Special Screenings,,
2012,파리 한국영화제,일반(종합),"희망버스, 러브 스토리",박성미,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),그림자 괴물,박혜미,SHORTCUTS,,
2012,전북독립영화제,독립,그 여자,조미혜,,,
2012,전북독립영화제,독립,그 여자,조미혜,,,
2012,파리 한국영화제,일반(종합),자가당착: 시대정신과 현실참여,김선,Paysage,,
2012,파리 한국영화제,일반(종합),롤랑바르트의 연인들,현정재,SHORTCUTS : Fly Asiana Special Screenings,,
2012,파리 한국영화제,일반(종합),메이크업,현정재,SHORTCUTS : Fly Asiana Special Screenings,,
2012,파리 한국영화제,일반(종합),청계천의 개,김경묵,Portrait,,
2012,파리 한국영화제,일반(종합),화차,변영주,Paysage,,
2012,파리 한국영화제,일반(종합),돈의 맛,임상수,AVANT-PREMI?RES,,
2012,파리 한국영화제,일반(종합),도둑들,최동훈,폐막작,,
2012,파리 한국영화제,일반(종합),녹색물질,권오광,SHORTCUTS,,
2012,파리 한국영화제,일반(종합),얼굴 없는 것들,김경묵,Portrait,,
2012,파리 한국영화제,일반(종합),불륜의 시대,전규환,Paysage,,
2012,파리 한국영화제,일반(종합),줄탁동시,김경묵,Portrait,,
2012,파리 한국영화제,일반(종합),두 개의 선,지민,Paysage,,
2012,광화문국제단편영화제,단편,케인,정시영,,,
2012,파리 한국영화제,일반(종합),꽃은 시드는 게 아니라…,오태헌,SHORTCUTS,Fly Asiana 최우수 단편상,오태헌
2012,파리 한국영화제,일반(종합),도가니,황동혁,Paysage,,
2012,파리 한국영화제,일반(종합),도약선생,윤성호,Paysage,,
2012,파리 한국영화제,일반(종합),범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,Paysage,,
2012,광화문국제단편영화제,단편,그녀의 연기,김태용,,,
2012,전북독립영화제,독립,벌거숭이,박상훈,폐막작,,
2012,전북독립영화제,독립,선화사,이수유,온고을섹션,옹골진상,
2012,충무로단편영화제,단편,가장 영화 같은 이별,박승민,청소년,여자연기상,
2012,상파울루 국제영화제,일반(종합),어머니,태준식,,,
2012,상파울루 국제영화제,일반(종합),파닥파닥,이대희,New Filmmakers Competition,,
2012,파이브 플레이버스 영화제,일반(종합),돼지의 왕,연상호,New Asian Cinema,,
2012,도쿄 국제영화제,일반(종합),잠 못 드는 밤,장건재,Film Panorama of Asia - Middle East,,
2012,도쿄 국제영화제,일반(종합),범죄소년,강이관,경쟁부문,심사위원특별상,강이관
2012,도쿄 국제영화제,일반(종합),범죄소년,강이관,경쟁부문,남우주연상,서영주
2012,도쿄 국제영화제,일반(종합),퍼펙트 게임,박희곤,Film Panorama of Asia - Middle East,,
2012,도쿄 국제영화제,일반(종합),인류멸망 보고서,김지운,Film Panorama of Asia - Middle East,,
2012,시카고 국제영화제,일반(종합),38-39°C,김강민,Shorts 2: Blurring the Lines,,
2012,시카고 국제영화제,일반(종합),미확인 동영상 : 절대클릭금지,김태경,After Dark Competition,,
2012,바르샤바 국제영화제,일반(종합),다른나라에서,홍상수,Special Screenings,,
2012,바르샤바 국제영화제,일반(종합),알레그로,,Family Cinema Weekend,,
2012,바르샤바 국제영화제,일반(종합),물고기,박홍민,Special Screenings,,
2012,바르샤바 국제영화제,일반(종합),부곡 하와이,하강훈,경쟁부문,,
2012,바르샤바 국제영화제,일반(종합),후의 게임,김성영,Family Cinema Weekend,,
2012,뉴욕 독립영화제,일반(종합),발푸르기의 밤,임보영,,,
