연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2020,김포국제청소년영화제,청소년,나비효과,,한국경쟁-초등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,비빅,,한국경쟁-초등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,운동화,,한국경쟁-중등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,보물상자,,한국경쟁-중등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,해피 스텝,,한국경쟁-중등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,로망,홍하은,한국경쟁-고등수상작,노래하는 큰기러기상(장려),홍하은
2020,김포국제청소년영화제,청소년,스포트라이트,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,캠핑,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,삭,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,원예 이야기,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,학교 가는 길에,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,딴짓특공대,,한국경쟁-고등수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,아동급식,홍연이,한국경쟁-대학수상작,노래하는 큰기러기상(장려),홍연이
2020,김포국제청소년영화제,청소년,환몽,,한국경쟁-대학수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,완벽한 케이크 만들기,,한국경쟁-대학수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,캔디 크러쉬,,한국경쟁-대학수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,널 위해 죽고 싶어,,한국경쟁-대학수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,마지막 입새 나의 죽음을 알리지라,,한국경쟁-대학수상작,노래하는 큰기러기상(장려),
2020,김포국제청소년영화제,청소년,쉬는 시간,최다니엘,한국경쟁-대학수상작,노래하는 큰기러기상(장려),최다니엘
2020,김포국제청소년영화제,청소년,보글보글,이이다,한국경쟁-대학수상작,노래하는 큰기러기상(장려),이이다
2020,김포국제청소년영화제,청소년,소녀의 기도,권수진,한국경쟁-대학수상작,노래하는 큰기러기상(장려),권수진
2020,김포국제청소년영화제,청소년,엄마가 나? 내가 엄마?,,한국경쟁-초등수상작,조강의 참수리상(최우수),
2020,김포국제청소년영화제,청소년,우유폭탄,,한국경쟁-초등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,아무거나,,한국경쟁-초등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,지우개 왕,,한국경쟁-초등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,반장 선생님,,한국경쟁-중등수상작,조강의 참수리상(최우수),
2020,김포국제청소년영화제,청소년,해피 스쿨 데이,,한국경쟁-중등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,졸업식,,한국경쟁-중등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,버뮤다 삼각대,김경범,한국경쟁-고등수상작,조강의 참수리상(최우수),김경범
2020,김포국제청소년영화제,청소년,슈퍼스타,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,서울의 꽃,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,카스트,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,방 안의 블랙홀,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,편지,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,맘맘미아,,한국경쟁-고등수상작,춤추는 흰꼬리수리상(우수),
2020,김포국제청소년영화제,청소년,멧돼지 잡기,,한국경쟁-고등수상작,자유로운 개리상(심사위원 특별언급),
2020,김포국제청소년영화제,청소년,틴더시대 사랑,정인혁,한국경쟁-대학수상작,홍도평야 재두루미상(대상),정인혁
2020,김포국제청소년영화제,청소년,결혼은 끝났다,백지은,한국경쟁-대학수상작,조강의 참수리상(최우수),백지은
2020,김포국제청소년영화제,청소년,술래,김도연,한국경쟁-대학수상작,춤추는 흰꼬리수리상(우수),김도연
2020,앵커리지 국제영화제,일반(종합),마이썬,최익환,Official Selection,,
2020,부산영화평론가협회상,일반(종합),카센타,하윤재,,각본상,하윤재
2020,부산영화평론가협회상,일반(종합),남매의 여름밤,윤단비,,신인감독상,윤단비
2020,부산영화평론가협회상,일반(종합),남매의 여름밤,윤단비,,신인연기자상,최정운
2020,부산영화평론가협회상,일반(종합),윤희에게,임대형,,신인연기자상,김소혜
2020,부산영화평론가협회상,일반(종합),작은 빛,조민재,,대상,조민재
2020,부산영화평론가협회상,일반(종합),사라진 시간,정진영,,신인감독상,정진영
2020,부산영화평론가협회상,일반(종합),사라진 시간,정진영,,남자연기자상,조진웅
2020,부산영화평론가협회상,일반(종합),동아시아반일무장전선,김미례,,심사위원특별상,김미례
2020,부산영화평론가협회상,일반(종합),작은 빛,조민재,,신인남자연기상,곽진무
2020,부산영화평론가협회상,일반(종합),찬실이는 복도 많지,김초희,,여자연기자상,강말금
2020,여성인권영화제,일반(종합),머리하는 날,임소라,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),소풍같이,전승표,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),김현주,강지효,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),독박,이가영,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),실버택배,,피움 온라인 상영관,,
2020,말레이시아 국제영화제,일반(종합),젊은이의 양지,신수원,World Cinema,,
2020,여성인권영화제,일반(종합),머리하는 날,임소라,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),영숙,라정인,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),굿 마더,이유진,피움초이스,,
2020,여성인권영화제,일반(종합),김현주,강지효,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),공간의 끝,구정회,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),실,"이나연,조민재",피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),누구는 알고 누구는 모르는,배꽃나래,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),공간의 끝,구정회,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),노당익장,최이다,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),산후,김홍,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),안부,진성문,피움 온라인 상영관,,
2020,여성인권영화제,일반(종합),독박,이가영,피움 온라인 상영관,,
2020,마카오 국제영화제,일반(종합),빛과 철,배종대,국제경쟁,,
2020,싱가포르 국제영화제,일반(종합),도망친 여자,홍상수,Asian Vision,,
2020,암스테르담 국제다큐멘터리영화제,다큐,우리가 기다리는 동안에,박지윤,학생 다큐멘터리 경쟁,,
2020,알레 키노 영 오디언스 영화제,청소년,프런트 도어,이예진,경쟁,,
2020,충무로영화제-디렉터스 위크,일반(종합),더 씨엠알,"권호영,김영남,박진순,봉만대,신아가,오점균,이서,이옥섭,이종훈,정용주,진승현,안상훈,심찬양,황욱,임선애",개막작,,
2020,대전독립영화제,일반(종합),외숙모,김현정,연대와 유대의 초대,,
2020,대전독립영화제,일반(종합),조의봉투,장주선,연대와 유대의 초대,,
2020,대전독립영화제,일반(종합),세상의 아침,이지현,일반/대학 경쟁섹션,,
2020,대전독립영화제,일반(종합),그녀를 지우는 시간,홍성윤,"한국독립영화, 현재진행형",,
2020,대전독립영화제,일반(종합),루즈,조민서,본선경쟁,,
2020,대전독립영화제,일반(종합),화전놀이,,본 인 대세남(대전세종충남),,
2020,대전독립영화제,일반(종합),우리가 꽃들이라면,김율희,본선경쟁,,
2020,대전독립영화제,일반(종합),용기의 소원,,본 인 대세남(대전세종충남),,
2020,충무로영화제-디렉터스 위크,일반(종합),신의 딸은 춤을 춘다,변성빈,,,
2020,엑상프로방스 국제단편영화제,단편,화근,윤동기,International Short Film Competition,,
2020,대전독립영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,"한국독립영화, 현재진행형",,
2020,대전독립영화제,일반(종합),여집합,이영웅,본선경쟁,,
2020,엑상프로방스 국제단편영화제,단편,신의 딸은 춤을 춘다,변성빈,International Short Film Competition,,
2020,대전독립영화제,일반(종합),가장 환하고 따뜻한,최진영,연대와 유대의 초대,,
2020,대전독립영화제,일반(종합),좀비는 좀비끼리 우리는 우리끼리,오세섭,개막작,,
2020,대전독립영화제,일반(종합),아마 늦은 여름이었을 거야,김소형,본선경쟁,,
2020,대전독립영화제,일반(종합),캐비닛,,본선경쟁,,
2020,대전독립영화제,일반(종합),태어나자마자 핵인싸,윤동기,본선경쟁,,
2020,대전독립영화제,일반(종합),우리의 낮과 밤,김소형,본선경쟁,,
2020,대전독립영화제,일반(종합),밤의 침묵,이승현,본선경쟁,,
2020,대전독립영화제,일반(종합),목요일,윤지혜,연대와 유대의 초대,,
2020,대전독립영화제,일반(종합),갱경떡삥이,진명,본 인 대세남(대전세종충남),,
2020,대전독립영화제,일반(종합),실,"이나연,조민재","한국독립영화, 현재진행형",,
2020,올림피아 국제아동청소년영화제,청소년,우리집,윤가은,Feature Fiction Film Competition,,
2020,대전독립영화제,일반(종합),세이레,박강,본선경쟁,,
2020,대전독립영화제,일반(종합),화전놀이,,본 인 대세남(대전세종충남),,
2020,대전독립영화제,일반(종합),C. C 씨네마 씨름,,본 인 대세남(대전세종충남),,
2020,대전독립영화제,일반(종합),"구더기, 흩어지다",김지홍,일반/대학 본선경쟁,,
2020,대전독립영화제,일반(종합),평범한 사물들의 인내심,,연대와 유대의 초대,,
2020,대전독립영화제,일반(종합),양들의 소동,서준용,일반/대학 본선경쟁,,
2020,서울독립영화제,독립,버드세이버 보고서 제 1장,최희현,본선 단편경쟁,,
2020,서울독립영화제,독립,종착역,"권민표,서한솔",본선 장편경쟁,,
2020,서울독립영화제,독립,조지아,제이 박,새로운 선택,,
2020,서울독립영화제,독립,수라(修羅),정해지,새로운 선택,,
2020,서울독립영화제,독립,조금 부족한 여자,허수영,본선 단편경쟁,,
2020,서울독립영화제,독립,터널,,,,
2020,서울독립영화제,독립,과정의 윤리,전수빈,본선 단편경쟁,,
2020,서울독립영화제,독립,이별여행,박수린,본선 단편경쟁,,
2020,서울독립영화제,독립,"""레드필터가 철회됩니다.""",김민정,본선 단편경쟁,,
2020,서울독립영화제,독립,마지막 손님,,페스티벌 초이스,,
2020,서울독립영화제,독립,봉명주공,김기성,본선 장편경쟁,,
2020,서울독립영화제,독립,사람은 무엇으로 살아가나,표민수,새로운 선택,,
2020,서울독립영화제,독립,셀프-포트레이트 2020,이동우,본선 장편경쟁,,
2020,서울독립영화제,독립,김경묵,,창작자의 작업실,,
2020,서울독립영화제,독립,데마찌,김성환,,,
2020,서울독립영화제,독립,정오에서,채의석,본선 단편경쟁,,
2020,서울독립영화제,독립,휴가,이란희,본선 장편경쟁,,
2020,서울독립영화제,독립,무협은 이제 관뒀어,장형윤,페스티벌 초이스,,
2020,서울독립영화제,독립,정말 먼 곳,박근영,본선 장편경쟁,,
2020,서울독립영화제,독립,달팽이,김태양,새로운 선택,,
2020,서울독립영화제,독립,빛과 철,배종대,본선 장편경쟁,,
2020,서울독립영화제,독립,민서와 할아버지,,페스티벌 초이스,,
2020,서울독립영화제,독립,태어나길 잘했어,최진영,새로운 선택,,
2020,서울독립영화제,독립,희지의 세계,이효정,,,
2020,서울독립영화제,독립,재춘언니,이수정,본선 장편경쟁,,
2020,서울독립영화제,독립,서정시작법,,,,
2020,서울독립영화제,독립,유령들,박지연,본선 단편경쟁,,
2020,서울독립영화제,독립,신도시 키드,,새로운 선택,,
2020,서울독립영화제,독립,더스트맨,김나경,본선 장편경쟁,,
2020,서울독립영화제,독립,"깡순이, 슈어 프로덕츠 노동자",이상인,독립영화 아카이브,,
2020,서울독립영화제,독립,그대 너머에,박홍민,페스티벌 초이스-장편,,
2020,서울독립영화제,독립,여름의 사랑,김서현,새로운 선택,,
2020,서울독립영화제,독립,아홉 살의 사루비아,장나리,새로운 선택,,
2020,서울독립영화제,독립,일기예보,임혜빈,본선 단편경쟁,,
2020,서울독립영화제,독립,바다가 보인다,이창원,페스티벌 초이스,,
2020,서울독립영화제,독립,파란,김현민,페스티벌 초이스,,
2020,서울독립영화제,독립,라임크라임,"유재욱,이승환",새로운 선택,,
2020,서울독립영화제,독립,노인은 사자 꿈을 꾸고 있었다 I,무진형제,새로운 선택,,
2020,서울독립영화제,독립,얼룩,,,,
2020,서울독립영화제,독립,"위대한 계약: 파주, 책, 도시","정다운,김종신",페스티벌 초이스,,
2020,서울독립영화제,독립,나와 승자,김아영,페스티벌 초이스,,
2020,서울독립영화제,독립,공장의 불빛,,독립영화 아카이브,,
2020,서울독립영화제,독립,이주선,오유빈,페스티벌 초이스,,
2020,서울독립영화제,독립,작년에 봤던 새,이다영,본선 단편경쟁,,
2020,서울독립영화제,독립,사상,박배일,페스티벌 초이스 장편,,
2020,서울독립영화제,독립,영원과 하루,민병훈,창작자의 작업실,,
2020,서울독립영화제,독립,총을 들지 않는 사람들: 금기에 도전,김환태,페스티벌 초이스,,
2020,서울독립영화제,독립,체류자,,새로운 선택,,
2020,서울독립영화제,독립,위안,이혜린,페스티벌 초이스,,
2020,서울독립영화제,독립,검은 옷을 입지 않았습니까?,,페스티벌 초이스,,
2020,서울독립영화제,독립,남산,김영찬,새로운 선택,,
2020,서울독립영화제,독립,캠핑을 좋아하세요,김꽃비,페스티벌 초이스,,
2020,서울독립영화제,독립,나는 조선사람입니다,김철민,페스티벌 초이스,,
2020,서울독립영화제,독립,달이 지는 밤,"김종관,장건재",페스티벌 초이스,,
2020,서울독립영화제,독립,소리 산책,김경묵,창작자의 작업실,,
2020,서울독립영화제,독립,열두살,박성진,본선 장편경쟁,,
2020,서울독립영화제,독립,송유빈은 못말려,,,,
2020,서울독립영화제,독립,그녀를 지우는 시간,홍성윤,페스티벌 초이스,,
2020,서울독립영화제,독립,걸 위드 더 카메라,안희수,새로운 선택 - 장편 초청,,
2020,서울독립영화제,독립,여름의 나무들,이수유,,,
2020,서울독립영화제,독립,어떤애와 다른애 그리고 레이,이현경,새로운 선택,,
2020,서울독립영화제,독립,윗치 완더 휘슬,,본선 단편경쟁,,
2020,서울독립영화제,독립,하늘 아래 방 한 칸,이수정,독립영화 아카이브,,
2020,서울독립영화제,독립,마이씬,김석영,뉴 쇼츠,,
2020,서울독립영화제,독립,최선의 삶,이우정,,새로운선택상,이우정
2020,서울독립영화제,독립,방문객들,,본선 장편경쟁,,
2020,서울독립영화제,독립,사당동 더하기 33,조은,본선 장편경쟁,,
2020,서울독립영화제,독립,가양7단지,서예향,,,
2020,서울독립영화제,독립,실버택배,,본선 단편경쟁,,
2020,서울독립영화제,독립,7011,,본선 장편경쟁,,
2020,서울독립영화제,독립,외숙모,김현정,본선 단편경쟁,,
2020,서울독립영화제,독립,둥지,김경묵,창작자의 작업실,,
2020,서울독립영화제,독립,클라이밍,김혜미,새로운 선택,,
2020,서울독립영화제,독립,고양이는 자는 척을 할까,장윤미,본선 단편경쟁,,
2020,서울독립영화제,독립,재형이는 누구를 초대했는가?,박건,새로운 선택,,
2020,서울독립영화제,독립,우주의 끝,한병아,페스티벌 초이스,,
2020,서울독립영화제,독립,87에서 89로 전진하는 노동자,,독립영화 아카이브,,
2020,서울독립영화제,독립,안나,한정길,새로운 선택,,
2020,서울독립영화제,독립,우리의 낮과 밤,김소형,본선 단편경쟁,,
2020,서울독립영화제,독립,헝거,강다연,새로운 선택,,
2020,서울독립영화제,독립,당신에 대하여,신동민,새로운 선택,,
2020,서울독립영화제,독립,두 개의 물과 한 개의 라이터,조희영,페스티벌 초이스,,
2020,서울독립영화제,독립,파란 나라,김영글,페스티벌 초이스,,
2020,서울독립영화제,독립,선데이리그,이성일,페스티벌 초이스,,
2020,서울독립영화제,독립,바람 어디서 부는지,김지혜,페스티벌 초이스,,
2020,서울독립영화제,독립,아유데어,정은욱,새로운 선택,,
2020,서울독립영화제,독립,학교 가는 길,김정인,본선 장편경쟁,,
2020,서울독립영화제,독립,미믹,"강다민,김유빈,윤다은,홍승연",페스티벌 초이스,,
2020,서울독립영화제,독립,멧돼지 잡기,,페스티벌 초이스,,
2020,서울독립영화제,독립,어제 내린 비,송현주,페스티벌 초이스,,
2020,서울독립영화제,독립,함께 살개,,페스티벌 초이스,,
2020,서울독립영화제,독립,노란 깃발,장동홍,독립영화 아카이브,,
2020,서울독립영화제,독립,그라이아이: 주둔하는 신,정여름,본선 단편경쟁,,
2020,서울독립영화제,독립,메이드 인 루프탑,김조광수,페스티벌 초이스,,
2020,서울독립영화제,독립,실,"이나연,조민재",본선 단편경쟁,,
2020,서울독립영화제,독립,김현주,강지효,페스티벌 초이스,,
2020,서울독립영화제,독립,그림자 두번째 소개,이지선,,,
2020,서울독립영화제,독립,중성화,김홍기,페스티벌 초이스,,
2020,하와이 국제영화제,일반(종합),찬실이는 복도 많지,김초희,Spotlight on Korea,,
2020,하와이 국제영화제,일반(종합),굿 마더,이유진,Shorts Program: Turning Point,,
2020,하와이 국제영화제,일반(종합),기기괴괴 성형수,조경훈,Spotlight on Korea,,
2020,대한민국청소년영화제,청소년,바라밀,송수린,대학부,장려상,송수린
2020,하와이 국제영화제,일반(종합),구조원들,심현석,Shorts Program: Dark Wave,,
2020,탈린 블랙나이츠 영화제,일반(종합),정말 먼 곳,박근영,Official Selection,,
2020,하와이 국제영화제,일반(종합),검객,최재훈,Spotlight on Korea,,
2020,하와이 국제영화제,일반(종합),히트맨,최원섭,Spotlight on Korea,,
2020,하와이 국제영화제,일반(종합),남매의 여름밤,윤단비,Spotlight on Korea,,
2020,탈린 블랙나이츠 영화제,일반(종합),꿈,김강민,Shorts Animation Competition,,
2020,낭뜨 3대륙 영화제,일반(종합),자유의 언덕,홍상수,Official Selection,,
2020,하와이 국제영화제,일반(종합),중성화,김홍기,Shorts Program: Dark Wave,,
2020,대한민국청소년영화제,청소년,속,김선우,대학부,,
2020,하와이 국제영화제,일반(종합),해치지않아,손재곤,Spotlight on Korea,,
2020,대한민국청소년영화제,청소년,구출,한재원,대학부,,
2020,조크자카르타-넷팩 아시아영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,Light of Asia,,
2020,하와이 국제영화제,일반(종합),태백권,최상훈,Spotlight on Korea,,
2020,마르델플라타 국제영화제,일반(종합),남매의 여름밤,윤단비,공식 국제경쟁,심사위원 특별상,윤단비
2020,조크자카르타-넷팩 아시아영화제,일반(종합),목포의 눈물,박기용,아시안 퍼스펙티브,,
2020,카이로 국제영화제,일반(종합),우리가 기다리는 동안에,박지윤,단편영화 경쟁부문,,
2020,강원영화제: 햇시네마 페스티벌,일반(종합),영위,이유정,본선 단편 경쟁,,
2020,부산독립영화제,독립,보드랍게,박문칠,로컬투로컬,,
2020,부산독립영화제,독립,빈 곳에서,,스펙트럼 부산 - 리와인드,,
2020,부산독립영화제,독립,산다,김미례,딥 포커스,,
2020,부산독립영화제,독립,사상,박배일,스펙트럼 부산 - 나우,,
2020,부산독립영화제,독립,동아시아반일무장전선,김미례,딥 포커스,,
2020,부산독립영화제,독립,여름날,오정석,로컬투로컬,,
2020,부산독립영화제,독립,도와줘!,김지안,메이드인 부산 경쟁 1,,
2020,부산독립영화제,독립,모호한 욕망의 대상,김응수,로컬투로컬,,
2020,부산독립영화제,독립,아이스,이성욱,메이드인 부산 경쟁 1,,
2020,부산독립영화제,독립,미명,김대철,메이드인 부산 경쟁 1,,
2020,부산독립영화제,독립,외박,김미례,딥 포커스,,
2020,부산독립영화제,독립,낯익은 여름,박성림,스펙트럼 부산 - 리와인드,,
2020,부산독립영화제,독립,잔칫날,김록경,로컬투로컬,,
2020,부산독립영화제,독립,물의,정진혁,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,가화만사성,,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,섬,,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,계절의 끝,,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,추레라맨,,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,그곳에 가면,,메이드인 부산 경쟁 1,,
2020,부산독립영화제,독립,노가다,김미례,딥 포커스,,
2020,부산독립영화제,독립,빛과 철,배종대,메이드인 부산 경쟁 2,,
2020,부산독립영화제,독립,희,홍해원,메이드인 부산 경쟁 2,,
2020,아동권리영화제,일반(종합),나는보리,김진유,아동의 성장,,
2020,아동권리영화제,일반(종합),나는보리,김진유,아동의 성장,,
2020,만하임-하이델베르크 국제영화제,일반(종합),도망친 여자,홍상수,Pushing the Boundaries,,
2020,뉴올리언스 영화제,일반(종합),구지가,김선자,Documentary Shorts,,
2020,홍콩 아시안 영화제,일반(종합),다시 만난 날들,심찬양,Bruised Youth,,
2020,아동권리영화제,일반(종합),나는보리,김진유,아동의 성장,,
2020,아동권리영화제,일반(종합),"헬로우, 바이",이호철,아동권리 단편영화 공모전,우수상,이호철
2020,아동권리영화제,일반(종합),작은별,,아동권리 단편영화 공모전,대상,김유빈
2020,아동권리영화제,일반(종합),하이 채플린!,김태유,아동권리 단편영화 공모전,최우수상,김태유
2020,아동권리영화제,일반(종합),영하의 바람,김유리,폭력으로부터 아동보호,,
2020,홍콩 아시안 영화제,일반(종합),생각의 여름,김종재,Bruised Youth,,
2020,아동권리영화제,일반(종합),처음,"이보라,김재이",아동권리 단편영화 공모전,세이브더칠드런 특별상,김재이
2020,아동권리영화제,일반(종합),처음,"이보라,김재이",아동권리 단편영화 공모전,세이브더칠드런 특별상,이보라
